航空公司,航班號,機場代碼,機場代碼,出發日期,抵達日期,起飛時,到達時,商務艙票價,經濟艙票價,商務艙數量,經濟艙數量
韓亞航空,OZ6872,TPE,ICN,2024-11-15,2024-11-15,15:15,18:45,17489,10689,30,279
韓亞航空,OZ6872,TPE,ICN,2024-11-16,2024-11-16,15:15,18:45,17489,10689,30,279
韓亞航空,OZ6872,TPE,ICN,2024-11-17,2024-11-17,15:15,18:45,17489,10689,30,279
韓亞航空,OZ714,TPE,ICN,2024-11-11,2024-11-11,17:10,20:40,13089,7389,30,268
韓亞航空,OZ714,TPE,ICN,2024-11-12,2024-11-12,17:10,20:40,13089,7389,30,268
韓亞航空,OZ714,TPE,ICN,2024-11-13,2024-11-13,17:10,20:40,13089,7389,30,268
韓亞航空,OZ714,TPE,ICN,2024-11-14,2024-11-14,17:10,20:40,13089,7389,30,268
韓亞航空,OZ714,TPE,ICN,2024-11-15,2024-11-15,17:10,20:40,13089,7389,30,268
韓亞航空,OZ714,TPE,ICN,2024-11-16,2024-11-16,17:10,20:40,13089,7389,30,268
韓亞航空,OZ714,TPE,ICN,2024-11-17,2024-11-17,17:10,20:40,13089,7389,30,268
韓亞航空,OZ6874,TPE,ICN,2024-11-18,2024-11-18,07:30,11:00,17489,10689,30,279
韓亞航空,OZ6874,TPE,ICN,2024-11-19,2024-11-19,07:30,11:00,17489,10689,30,279
韓亞航空,OZ6874,TPE,ICN,2024-11-20,2024-11-20,07:30,11:00,17489,10689,30,279
韓亞航空,OZ6874,TPE,ICN,2024-11-21,2024-11-21,07:30,11:00,17489,10689,30,279
韓亞航空,OZ6874,TPE,ICN,2024-11-22,2024-11-22,07:30,11:00,17489,10689,30,279
韓亞航空,OZ6874,TPE,ICN,2024-11-23,2024-11-23,07:30,11:00,17489,10689,30,279
韓亞航空,OZ6874,TPE,ICN,2024-11-24,2024-11-24,07:30,11:00,17489,10689,30,279
韓亞航空,OZ6880,TPE,ICN,2024-11-18,2024-11-18,08:55,12:25,17489,10689,30,279
韓亞航空,OZ6880,TPE,ICN,2024-11-20,2024-11-20,08:55,12:25,17489,10689,30,279
韓亞航空,OZ6880,TPE,ICN,2024-11-22,2024-11-22,08:55,12:25,17489,10689,30,279
韓亞航空,OZ6880,TPE,ICN,2024-11-24,2024-11-24,08:55,12:25,17489,10689,30,279
韓亞航空,OZ712,TPE,ICN,2024-11-18,2024-11-18,13:15,17:05,13089,8289,66,417
韓亞航空,OZ712,TPE,ICN,2024-11-19,2024-11-19,13:15,17:05,13089,8289,66,417
韓亞航空,OZ712,TPE,ICN,2024-11-20,2024-11-20,13:15,17:05,13089,8289,66,417
韓亞航空,OZ712,TPE,ICN,2024-11-21,2024-11-21,13:15,17:05,13089,8289,66,417
韓亞航空,OZ712,TPE,ICN,2024-11-22,2024-11-22,13:15,17:05,13089,8289,66,417
韓亞航空,OZ712,TPE,ICN,2024-11-23,2024-11-23,13:15,17:05,13089,8289,66,417
韓亞航空,OZ712,TPE,ICN,2024-11-24,2024-11-24,13:15,17:05,13089,8289,66,417
韓亞航空,OZ6872,TPE,ICN,2024-11-18,2024-11-18,15:15,18:45,17489,10689,30,279
韓亞航空,OZ6872,TPE,ICN,2024-11-19,2024-11-19,15:15,18:45,17489,10689,30,279
韓亞航空,OZ6872,TPE,ICN,2024-11-20,2024-11-20,15:15,18:45,17489,10689,30,279
韓亞航空,OZ6872,TPE,ICN,2024-11-21,2024-11-21,15:15,18:45,17489,10689,30,279
韓亞航空,OZ6872,TPE,ICN,2024-11-22,2024-11-22,15:15,18:45,17489,10689,30,279
韓亞航空,OZ6872,TPE,ICN,2024-11-23,2024-11-23,15:15,18:45,17489,10689,30,279
韓亞航空,OZ6872,TPE,ICN,2024-11-24,2024-11-24,15:15,18:45,17489,10689,30,279
韓亞航空,OZ714,TPE,ICN,2024-11-18,2024-11-18,17:10,20:40,13089,7389,30,268
韓亞航空,OZ714,TPE,ICN,2024-11-19,2024-11-19,17:10,20:40,13089,7389,30,268
韓亞航空,OZ714,TPE,ICN,2024-11-20,2024-11-20,17:10,20:40,13089,7389,30,268
韓亞航空,OZ714,TPE,ICN,2024-11-21,2024-11-21,17:10,20:40,13089,7389,30,268
韓亞航空,OZ714,TPE,ICN,2024-11-22,2024-11-22,17:10,20:40,13089,7389,30,268
韓亞航空,OZ714,TPE,ICN,2024-11-23,2024-11-23,17:10,20:40,13089,7389,30,268
韓亞航空,OZ714,TPE,ICN,2024-11-24,2024-11-24,17:10,20:40,13089,7389,30,268
韓亞航空,OZ6874,TPE,ICN,2024-11-25,2024-11-25,07:30,11:00,17489,10689,30,279
韓亞航空,OZ6874,TPE,ICN,2024-11-26,2024-11-26,07:30,11:00,17489,10689,30,279
韓亞航空,OZ6874,TPE,ICN,2024-11-27,2024-11-27,07:30,11:00,17489,10689,30,279
韓亞航空,OZ6874,TPE,ICN,2024-11-28,2024-11-28,07:30,11:00,17489,10689,30,279
韓亞航空,OZ6874,TPE,ICN,2024-11-29,2024-11-29,07:30,11:00,17489,10689,30,279
韓亞航空,OZ6874,TPE,ICN,2024-11-30,2024-11-30,07:30,11:00,17489,10689,30,279
韓亞航空,OZ6874,TPE,ICN,2024-12-01,2024-12-01,07:30,11:00,17489,10689,30,279
韓亞航空,OZ6880,TPE,ICN,2024-11-25,2024-11-25,08:55,12:25,17489,10689,30,279
韓亞航空,OZ6880,TPE,ICN,2024-11-27,2024-11-27,08:55,12:25,17489,10689,30,279
韓亞航空,OZ6880,TPE,ICN,2024-11-29,2024-11-29,08:55,12:25,17489,10689,30,279
韓亞航空,OZ6880,TPE,ICN,2024-12-01,2024-12-01,08:55,12:25,17489,10689,30,279
韓亞航空,OZ712,TPE,ICN,2024-11-25,2024-11-25,13:15,17:05,13089,8289,66,417
韓亞航空,OZ712,TPE,ICN,2024-11-26,2024-11-26,13:15,17:05,13089,8289,66,417
韓亞航空,OZ712,TPE,ICN,2024-11-27,2024-11-27,13:15,17:05,13089,8289,66,417
韓亞航空,OZ712,TPE,ICN,2024-11-28,2024-11-28,13:15,17:05,13089,8289,66,417
韓亞航空,OZ712,TPE,ICN,2024-11-29,2024-11-29,13:15,17:05,13089,8289,66,417
韓亞航空,OZ712,TPE,ICN,2024-11-30,2024-11-30,13:15,17:05,13089,8289,66,417
韓亞航空,OZ712,TPE,ICN,2024-12-01,2024-12-01,13:15,17:05,13089,8289,66,417
韓亞航空,OZ6872,TPE,ICN,2024-11-25,2024-11-25,15:15,18:45,17489,10689,30,279
韓亞航空,OZ6872,TPE,ICN,2024-11-26,2024-11-26,15:15,18:45,17489,10689,30,279
韓亞航空,OZ6872,TPE,ICN,2024-11-27,2024-11-27,15:15,18:45,17489,10689,30,279
韓亞航空,OZ6872,TPE,ICN,2024-11-28,2024-11-28,15:15,18:45,17489,10689,30,279
韓亞航空,OZ6872,TPE,ICN,2024-11-29,2024-11-29,15:15,18:45,17489,10689,30,279
韓亞航空,OZ6872,TPE,ICN,2024-11-30,2024-11-30,15:15,18:45,17489,10689,30,279
韓亞航空,OZ6872,TPE,ICN,2024-12-01,2024-12-01,15:15,18:45,17489,10689,30,279
韓亞航空,OZ714,TPE,ICN,2024-11-25,2024-11-25,17:10,20:40,13089,7389,30,268
韓亞航空,OZ714,TPE,ICN,2024-11-26,2024-11-26,17:10,20:40,13089,7389,30,268
韓亞航空,OZ714,TPE,ICN,2024-11-27,2024-11-27,17:10,20:40,13089,7389,30,268
韓亞航空,OZ714,TPE,ICN,2024-11-28,2024-11-28,17:10,20:40,13089,7389,30,268
韓亞航空,OZ714,TPE,ICN,2024-11-29,2024-11-29,17:10,20:40,13089,7389,30,268
韓亞航空,OZ714,TPE,ICN,2024-11-30,2024-11-30,17:10,20:40,13089,7389,30,268
韓亞航空,OZ714,TPE,ICN,2024-12-01,2024-12-01,17:10,20:40,13089,7389,30,268
韓亞航空,OZ6874,TPE,ICN,2024-12-02,2024-12-02,07:30,11:00,17489,10689,30,279
韓亞航空,OZ6874,TPE,ICN,2024-12-03,2024-12-03,07:30,11:00,17489,10689,30,279
韓亞航空,OZ6874,TPE,ICN,2024-12-04,2024-12-04,07:30,11:00,17489,10689,30,279
韓亞航空,OZ6874,TPE,ICN,2024-12-05,2024-12-05,07:30,11:00,17489,10689,30,279
韓亞航空,OZ6874,TPE,ICN,2024-12-06,2024-12-06,07:30,11:00,17489,10689,30,279
韓亞航空,OZ6874,TPE,ICN,2024-12-07,2024-12-07,07:30,11:00,17489,10689,30,279
韓亞航空,OZ6874,TPE,ICN,2024-12-08,2024-12-08,07:30,11:00,17489,10689,30,279
韓亞航空,OZ6880,TPE,ICN,2024-12-02,2024-12-02,08:55,12:25,17489,10689,30,279
韓亞航空,OZ6880,TPE,ICN,2024-12-04,2024-12-04,08:55,12:25,17489,10689,30,279
韓亞航空,OZ6880,TPE,ICN,2024-12-06,2024-12-06,08:55,12:25,17489,10689,30,279
韓亞航空,OZ6880,TPE,ICN,2024-12-08,2024-12-08,08:55,12:25,17489,10689,30,279
韓亞航空,OZ712,TPE,ICN,2024-12-02,2024-12-02,13:15,17:05,13089,8289,66,417
韓亞航空,OZ712,TPE,ICN,2024-12-03,2024-12-03,13:15,17:05,13089,8289,66,417
韓亞航空,OZ712,TPE,ICN,2024-12-04,2024-12-04,13:15,17:05,13089,8289,66,417
韓亞航空,OZ712,TPE,ICN,2024-12-05,2024-12-05,13:15,17:05,13089,8289,66,417
韓亞航空,OZ712,TPE,ICN,2024-12-06,2024-12-06,13:15,17:05,13089,8289,66,417
韓亞航空,OZ712,TPE,ICN,2024-12-07,2024-12-07,13:15,17:05,13089,8289,66,417
韓亞航空,OZ712,TPE,ICN,2024-12-08,2024-12-08,13:15,17:05,13089,8289,66,417
韓亞航空,OZ6872,TPE,ICN,2024-12-02,2024-12-02,15:15,18:45,17489,10689,30,279
韓亞航空,OZ6872,TPE,ICN,2024-12-03,2024-12-03,15:15,18:45,17489,10689,30,279
韓亞航空,OZ6872,TPE,ICN,2024-12-04,2024-12-04,15:15,18:45,17489,10689,30,279
韓亞航空,OZ6872,TPE,ICN,2024-12-05,2024-12-05,15:15,18:45,17489,10689,30,279
韓亞航空,OZ6872,TPE,ICN,2024-12-06,2024-12-06,15:15,18:45,17489,10689,30,279
韓亞航空,OZ6872,TPE,ICN,2024-12-07,2024-12-07,15:15,18:45,17489,10689,30,279
韓亞航空,OZ6872,TPE,ICN,2024-12-08,2024-12-08,15:15,18:45,17489,10689,30,279
韓亞航空,OZ714,TPE,ICN,2024-12-02,2024-12-02,17:10,20:40,13089,7389,30,268
韓亞航空,OZ714,TPE,ICN,2024-12-03,2024-12-03,17:10,20:40,13089,7389,30,268
韓亞航空,OZ714,TPE,ICN,2024-12-04,2024-12-04,17:10,20:40,13089,7389,30,268
韓亞航空,OZ714,TPE,ICN,2024-12-05,2024-12-05,17:10,20:40,13089,7389,30,268
韓亞航空,OZ714,TPE,ICN,2024-12-06,2024-12-06,17:10,20:40,13089,7389,30,268
韓亞航空,OZ714,TPE,ICN,2024-12-07,2024-12-07,17:10,20:40,13089,7389,30,268
韓亞航空,OZ714,TPE,ICN,2024-12-08,2024-12-08,17:10,20:40,13089,7389,30,268
韓亞航空,OZ6874,TPE,ICN,2024-12-09,2024-12-09,07:30,11:00,17489,10689,30,279
韓亞航空,OZ6874,TPE,ICN,2024-12-10,2024-12-10,07:30,11:00,17489,10689,30,279
韓亞航空,OZ6874,TPE,ICN,2024-12-11,2024-12-11,07:30,11:00,17489,10689,30,279
韓亞航空,OZ6874,TPE,ICN,2024-12-12,2024-12-12,07:30,11:00,17489,10689,30,279
韓亞航空,OZ6874,TPE,ICN,2024-12-13,2024-12-13,07:30,11:00,17489,10689,30,279
韓亞航空,OZ6874,TPE,ICN,2024-12-14,2024-12-14,07:30,11:00,17489,10689,30,279
韓亞航空,OZ6874,TPE,ICN,2024-12-15,2024-12-15,07:30,11:00,17489,10689,30,279
韓亞航空,OZ6880,TPE,ICN,2024-12-09,2024-12-09,08:55,12:25,17489,10689,30,279
韓亞航空,OZ6880,TPE,ICN,2024-12-11,2024-12-11,08:55,12:25,17489,10689,30,279
韓亞航空,OZ6880,TPE,ICN,2024-12-13,2024-12-13,08:55,12:25,17489,10689,30,279
韓亞航空,OZ6880,TPE,ICN,2024-12-15,2024-12-15,08:55,12:25,17489,10689,30,279
韓亞航空,OZ712,TPE,ICN,2024-12-09,2024-12-09,13:15,17:05,13089,8289,66,417
韓亞航空,OZ712,TPE,ICN,2024-12-10,2024-12-10,13:15,17:05,13089,8289,66,417
韓亞航空,OZ712,TPE,ICN,2024-12-11,2024-12-11,13:15,17:05,13089,8289,66,417
韓亞航空,OZ712,TPE,ICN,2024-12-12,2024-12-12,13:15,17:05,13089,8289,66,417
韓亞航空,OZ712,TPE,ICN,2024-12-13,2024-12-13,13:15,17:05,13089,8289,66,417
韓亞航空,OZ712,TPE,ICN,2024-12-14,2024-12-14,13:15,17:05,13089,8289,66,417
韓亞航空,OZ712,TPE,ICN,2024-12-15,2024-12-15,13:15,17:05,13089,8289,66,417
韓亞航空,OZ6872,TPE,ICN,2024-12-09,2024-12-09,15:15,18:45,17489,10689,30,279
韓亞航空,OZ6872,TPE,ICN,2024-12-10,2024-12-10,15:15,18:45,17489,10689,30,279
韓亞航空,OZ6872,TPE,ICN,2024-12-11,2024-12-11,15:15,18:45,17489,10689,30,279
韓亞航空,OZ6872,TPE,ICN,2024-12-12,2024-12-12,15:15,18:45,17489,10689,30,279
韓亞航空,OZ6872,TPE,ICN,2024-12-13,2024-12-13,15:15,18:45,17489,10689,30,279
韓亞航空,OZ6872,TPE,ICN,2024-12-14,2024-12-14,15:15,18:45,17489,10689,30,279
韓亞航空,OZ6872,TPE,ICN,2024-12-15,2024-12-15,15:15,18:45,17489,10689,30,279
韓亞航空,OZ714,TPE,ICN,2024-12-09,2024-12-09,17:10,20:40,13089,7389,30,268
韓亞航空,OZ714,TPE,ICN,2024-12-10,2024-12-10,17:10,20:40,13089,7389,30,268
韓亞航空,OZ714,TPE,ICN,2024-12-11,2024-12-11,17:10,20:40,13089,7389,30,268
韓亞航空,OZ714,TPE,ICN,2024-12-12,2024-12-12,17:10,20:40,13089,7389,30,268
韓亞航空,OZ714,TPE,ICN,2024-12-13,2024-12-13,17:10,20:40,13089,7389,30,268
韓亞航空,OZ714,TPE,ICN,2024-12-14,2024-12-14,17:10,20:40,13089,7389,30,268
韓亞航空,OZ714,TPE,ICN,2024-12-15,2024-12-15,17:10,20:40,13089,7389,30,268
韓亞航空,OZ6874,TPE,ICN,2024-12-16,2024-12-16,07:30,11:00,17489,10689,30,279
韓亞航空,OZ6874,TPE,ICN,2024-12-17,2024-12-17,07:30,11:00,17489,10689,30,279
韓亞航空,OZ6874,TPE,ICN,2024-12-18,2024-12-18,07:30,11:00,17489,10689,30,279
韓亞航空,OZ6874,TPE,ICN,2024-12-19,2024-12-19,07:30,11:00,17489,10689,30,279
韓亞航空,OZ6874,TPE,ICN,2024-12-20,2024-12-20,07:30,11:00,17489,10689,30,279
韓亞航空,OZ6874,TPE,ICN,2024-12-21,2024-12-21,07:30,11:00,17489,10689,30,279
韓亞航空,OZ6874,TPE,ICN,2024-12-22,2024-12-22,07:30,11:00,17489,10689,30,279
韓亞航空,OZ6880,TPE,ICN,2024-12-16,2024-12-16,08:55,12:25,17489,10689,30,279
韓亞航空,OZ6880,TPE,ICN,2024-12-18,2024-12-18,08:55,12:25,17489,10689,30,279
韓亞航空,OZ6880,TPE,ICN,2024-12-20,2024-12-20,08:55,12:25,17489,10689,30,279
韓亞航空,OZ6880,TPE,ICN,2024-12-22,2024-12-22,08:55,12:25,17489,10689,30,279
韓亞航空,OZ712,TPE,ICN,2024-12-16,2024-12-16,13:15,17:05,13089,8289,66,417
韓亞航空,OZ712,TPE,ICN,2024-12-17,2024-12-17,13:15,17:05,13089,8289,66,417
韓亞航空,OZ712,TPE,ICN,2024-12-18,2024-12-18,13:15,17:05,13089,8289,66,417
韓亞航空,OZ712,TPE,ICN,2024-12-19,2024-12-19,13:15,17:05,13089,8289,66,417
韓亞航空,OZ712,TPE,ICN,2024-12-20,2024-12-20,13:15,17:05,13089,8289,66,417
韓亞航空,OZ712,TPE,ICN,2024-12-21,2024-12-21,13:15,17:05,13089,8289,66,417
韓亞航空,OZ712,TPE,ICN,2024-12-22,2024-12-22,13:15,17:05,13089,8289,66,417
韓亞航空,OZ6872,TPE,ICN,2024-12-16,2024-12-16,15:15,18:45,17489,10689,30,279
韓亞航空,OZ6872,TPE,ICN,2024-12-17,2024-12-17,15:15,18:45,17489,10689,30,279
韓亞航空,OZ6872,TPE,ICN,2024-12-18,2024-12-18,15:15,18:45,17489,10689,30,279
韓亞航空,OZ6872,TPE,ICN,2024-12-19,2024-12-19,15:15,18:45,17489,10689,30,279
韓亞航空,OZ6872,TPE,ICN,2024-12-20,2024-12-20,15:15,18:45,17489,10689,30,279
韓亞航空,OZ6872,TPE,ICN,2024-12-21,2024-12-21,15:15,18:45,17489,10689,30,279
韓亞航空,OZ6872,TPE,ICN,2024-12-22,2024-12-22,15:15,18:45,17489,10689,30,279
韓亞航空,OZ714,TPE,ICN,2024-12-16,2024-12-16,17:10,20:40,13089,7389,30,268
韓亞航空,OZ714,TPE,ICN,2024-12-17,2024-12-17,17:10,20:40,13089,7389,30,268
韓亞航空,OZ714,TPE,ICN,2024-12-18,2024-12-18,17:10,20:40,13089,7389,30,268
韓亞航空,OZ714,TPE,ICN,2024-12-19,2024-12-19,17:10,20:40,13089,7389,30,268
韓亞航空,OZ714,TPE,ICN,2024-12-20,2024-12-20,17:10,20:40,13089,7389,30,268
韓亞航空,OZ714,TPE,ICN,2024-12-21,2024-12-21,17:10,20:40,13089,7389,30,268
韓亞航空,OZ714,TPE,ICN,2024-12-22,2024-12-22,17:10,20:40,13089,7389,30,268
韓亞航空,OZ6874,TPE,ICN,2024-12-23,2024-12-23,07:30,11:00,17489,10689,30,279
韓亞航空,OZ6874,TPE,ICN,2024-12-24,2024-12-24,07:30,11:00,17489,10689,30,279
韓亞航空,OZ6874,TPE,ICN,2024-12-25,2024-12-25,07:30,11:00,17489,10689,30,279
韓亞航空,OZ6874,TPE,ICN,2024-12-26,2024-12-26,07:30,11:00,17489,10689,30,279
韓亞航空,OZ6874,TPE,ICN,2024-12-27,2024-12-27,07:30,11:00,17489,10689,30,279
韓亞航空,OZ6874,TPE,ICN,2024-12-28,2024-12-28,07:30,11:00,17489,10689,30,279
韓亞航空,OZ6874,TPE,ICN,2024-12-29,2024-12-29,07:30,11:00,17489,10689,30,279
