航空公司,航班號,機場代碼,機場代碼,出發日期,抵達日期,起飛時,到達時,商務艙票價,經濟艙票價,商務艙數量,經濟艙數量
聯合航空,UA871,SFO,TPE,2024-11-14,2024-11-14,13:35,18:50,180604,26085,50,300
聯合航空,UA871,SFO,TPE,2024-11-15,2024-11-15,13:35,18:50,180604,26085,50,300
聯合航空,UA871,SFO,TPE,2024-11-16,2024-11-16,13:35,18:50,180604,26085,50,300
聯合航空,UA871,SFO,TPE,2024-11-17,2024-11-17,13:35,18:50,180604,26085,50,300
聯合航空,UA852,TPE,SFO,2024-11-11,2024-11-11,14:45,11:10,138342,26623,50,300
聯合航空,UA852,TPE,SFO,2024-11-12,2024-11-12,14:45,11:10,138342,26623,50,300
聯合航空,UA852,TPE,SFO,2024-11-13,2024-11-13,14:45,11:10,138342,26623,50,300
聯合航空,UA852,TPE,SFO,2024-11-14,2024-11-14,14:45,11:10,138342,26623,50,300
聯合航空,UA852,TPE,SFO,2024-11-15,2024-11-15,14:45,11:10,138342,26623,50,300
聯合航空,UA852,TPE,SFO,2024-11-16,2024-11-16,14:45,11:10,138342,26623,50,300
聯合航空,UA852,TPE,SFO,2024-11-17,2024-11-17,14:45,11:10,138342,26623,50,300
聯合航空,UA853,SFO,TPE,2024-11-11,2024-11-11,11:15,04:45,180604,26085,50,300
聯合航空,UA853,SFO,TPE,2024-11-12,2024-11-12,11:15,04:45,180604,26085,50,300
聯合航空,UA853,SFO,TPE,2024-11-13,2024-11-13,11:15,04:45,180604,26085,50,300
聯合航空,UA853,SFO,TPE,2024-11-14,2024-11-14,11:15,04:45,180604,26085,50,300
聯合航空,UA853,SFO,TPE,2024-11-15,2024-11-15,11:15,04:45,180604,26085,50,300
聯合航空,UA853,SFO,TPE,2024-11-16,2024-11-16,11:15,04:45,180604,26085,50,300
聯合航空,UA853,SFO,TPE,2024-11-17,2024-11-17,11:15,04:45,180604,26085,50,300
聯合航空,UA872,TPE,SFO,2024-11-18,2024-11-18,10:10,6:35,138342,26623,50,300
聯合航空,UA872,TPE,SFO,2024-11-19,2024-11-19,10:10,6:35,138342,26623,50,300
聯合航空,UA872,TPE,SFO,2024-11-20,2024-11-20,10:10,6:35,138342,26623,50,300
聯合航空,UA872,TPE,SFO,2024-11-21,2024-11-21,10:10,6:35,138342,26623,50,300
聯合航空,UA872,TPE,SFO,2024-11-22,2024-11-22,10:10,6:35,138342,26623,50,300
聯合航空,UA872,TPE,SFO,2024-11-23,2024-11-23,10:10,6:35,138342,26623,50,300
聯合航空,UA872,TPE,SFO,2024-11-24,2024-11-24,10:10,6:35,138342,26623,50,300
聯合航空,UA871,SFO,TPE,2024-11-18,2024-11-18,13:35,18:50,180604,26085,50,300
聯合航空,UA871,SFO,TPE,2024-11-19,2024-11-19,13:35,18:50,180604,26085,50,300
聯合航空,UA871,SFO,TPE,2024-11-20,2024-11-20,13:35,18:50,180604,26085,50,300
聯合航空,UA871,SFO,TPE,2024-11-21,2024-11-21,13:35,18:50,180604,26085,50,300
聯合航空,UA871,SFO,TPE,2024-11-22,2024-11-22,13:35,18:50,180604,26085,50,300
聯合航空,UA871,SFO,TPE,2024-11-23,2024-11-23,13:35,18:50,180604,26085,50,300
聯合航空,UA871,SFO,TPE,2024-11-24,2024-11-24,13:35,18:50,180604,26085,50,300
聯合航空,UA852,TPE,SFO,2024-11-18,2024-11-18,14:45,11:10,138342,26623,50,300
聯合航空,UA852,TPE,SFO,2024-11-19,2024-11-19,14:45,11:10,138342,26623,50,300
聯合航空,UA852,TPE,SFO,2024-11-20,2024-11-20,14:45,11:10,138342,26623,50,300
聯合航空,UA852,TPE,SFO,2024-11-21,2024-11-21,14:45,11:10,138342,26623,50,300
聯合航空,UA852,TPE,SFO,2024-11-22,2024-11-22,14:45,11:10,138342,26623,50,300
聯合航空,UA852,TPE,SFO,2024-11-23,2024-11-23,14:45,11:10,138342,26623,50,300
聯合航空,UA852,TPE,SFO,2024-11-24,2024-11-24,14:45,11:10,138342,26623,50,300
聯合航空,UA853,SFO,TPE,2024-11-18,2024-11-18,11:15,04:45,180604,26085,50,300
聯合航空,UA853,SFO,TPE,2024-11-19,2024-11-19,11:15,04:45,180604,26085,50,300
聯合航空,UA853,SFO,TPE,2024-11-20,2024-11-20,11:15,04:45,180604,26085,50,300
聯合航空,UA853,SFO,TPE,2024-11-21,2024-11-21,11:15,04:45,180604,26085,50,300
聯合航空,UA853,SFO,TPE,2024-11-22,2024-11-22,11:15,04:45,180604,26085,50,300
聯合航空,UA853,SFO,TPE,2024-11-23,2024-11-23,11:15,04:45,180604,26085,50,300
聯合航空,UA853,SFO,TPE,2024-11-24,2024-11-24,11:15,04:45,180604,26085,50,300
聯合航空,UA872,TPE,SFO,2024-11-25,2024-11-25,10:10,6:35,138342,26623,50,300
聯合航空,UA872,TPE,SFO,2024-11-26,2024-11-26,10:10,6:35,138342,26623,50,300
聯合航空,UA872,TPE,SFO,2024-11-27,2024-11-27,10:10,6:35,138342,26623,50,300
聯合航空,UA872,TPE,SFO,2024-11-28,2024-11-28,10:10,6:35,138342,26623,50,300
聯合航空,UA872,TPE,SFO,2024-11-29,2024-11-29,10:10,6:35,138342,26623,50,300
聯合航空,UA872,TPE,SFO,2024-11-30,2024-11-30,10:10,6:35,138342,26623,50,300
聯合航空,UA872,TPE,SFO,2024-12-01,2024-12-01,10:10,6:35,138342,26623,50,300
聯合航空,UA871,SFO,TPE,2024-11-25,2024-11-25,13:35,18:50,180604,26085,50,300
聯合航空,UA871,SFO,TPE,2024-11-26,2024-11-26,13:35,18:50,180604,26085,50,300
聯合航空,UA871,SFO,TPE,2024-11-27,2024-11-27,13:35,18:50,180604,26085,50,300
聯合航空,UA871,SFO,TPE,2024-11-28,2024-11-28,13:35,18:50,180604,26085,50,300
聯合航空,UA871,SFO,TPE,2024-11-29,2024-11-29,13:35,18:50,180604,26085,50,300
聯合航空,UA871,SFO,TPE,2024-11-30,2024-11-30,13:35,18:50,180604,26085,50,300
聯合航空,UA871,SFO,TPE,2024-12-01,2024-12-01,13:35,18:50,180604,26085,50,300
聯合航空,UA852,TPE,SFO,2024-11-25,2024-11-25,14:45,11:10,138342,26623,50,300
聯合航空,UA852,TPE,SFO,2024-11-26,2024-11-26,14:45,11:10,138342,26623,50,300
聯合航空,UA852,TPE,SFO,2024-11-27,2024-11-27,14:45,11:10,138342,26623,50,300
聯合航空,UA852,TPE,SFO,2024-11-28,2024-11-28,14:45,11:10,138342,26623,50,300
聯合航空,UA852,TPE,SFO,2024-11-29,2024-11-29,14:45,11:10,138342,26623,50,300
聯合航空,UA852,TPE,SFO,2024-11-30,2024-11-30,14:45,11:10,138342,26623,50,300
聯合航空,UA852,TPE,SFO,2024-12-01,2024-12-01,14:45,11:10,138342,26623,50,300
聯合航空,UA853,SFO,TPE,2024-11-25,2024-11-25,11:15,04:45,180604,26085,50,300
聯合航空,UA853,SFO,TPE,2024-11-26,2024-11-26,11:15,04:45,180604,26085,50,300
聯合航空,UA853,SFO,TPE,2024-11-27,2024-11-27,11:15,04:45,180604,26085,50,300
聯合航空,UA853,SFO,TPE,2024-11-28,2024-11-28,11:15,04:45,180604,26085,50,300
聯合航空,UA853,SFO,TPE,2024-11-29,2024-11-29,11:15,04:45,180604,26085,50,300
聯合航空,UA853,SFO,TPE,2024-11-30,2024-11-30,11:15,04:45,180604,26085,50,300
聯合航空,UA853,SFO,TPE,2024-12-01,2024-12-01,11:15,04:45,180604,26085,50,300
聯合航空,UA872,TPE,SFO,2024-12-02,2024-12-02,10:10,6:35,138342,26623,50,300
聯合航空,UA872,TPE,SFO,2024-12-03,2024-12-03,10:10,6:35,138342,26623,50,300
聯合航空,UA872,TPE,SFO,2024-12-04,2024-12-04,10:10,6:35,138342,26623,50,300
聯合航空,UA872,TPE,SFO,2024-12-05,2024-12-05,10:10,6:35,138342,26623,50,300
聯合航空,UA872,TPE,SFO,2024-12-06,2024-12-06,10:10,6:35,138342,26623,50,300
聯合航空,UA872,TPE,SFO,2024-12-07,2024-12-07,10:10,6:35,138342,26623,50,300
聯合航空,UA872,TPE,SFO,2024-12-08,2024-12-08,10:10,6:35,138342,26623,50,300
聯合航空,UA871,SFO,TPE,2024-12-02,2024-12-02,13:35,18:50,180604,26085,50,300
聯合航空,UA871,SFO,TPE,2024-12-03,2024-12-03,13:35,18:50,180604,26085,50,300
聯合航空,UA871,SFO,TPE,2024-12-04,2024-12-04,13:35,18:50,180604,26085,50,300
聯合航空,UA871,SFO,TPE,2024-12-05,2024-12-05,13:35,18:50,180604,26085,50,300
聯合航空,UA871,SFO,TPE,2024-12-06,2024-12-06,13:35,18:50,180604,26085,50,300
聯合航空,UA871,SFO,TPE,2024-12-07,2024-12-07,13:35,18:50,180604,26085,50,300
聯合航空,UA871,SFO,TPE,2024-12-08,2024-12-08,13:35,18:50,180604,26085,50,300
聯合航空,UA852,TPE,SFO,2024-12-02,2024-12-02,14:45,11:10,138342,26623,50,300
聯合航空,UA852,TPE,SFO,2024-12-03,2024-12-03,14:45,11:10,138342,26623,50,300
聯合航空,UA852,TPE,SFO,2024-12-04,2024-12-04,14:45,11:10,138342,26623,50,300
聯合航空,UA852,TPE,SFO,2024-12-05,2024-12-05,14:45,11:10,138342,26623,50,300
聯合航空,UA852,TPE,SFO,2024-12-06,2024-12-06,14:45,11:10,138342,26623,50,300
聯合航空,UA852,TPE,SFO,2024-12-07,2024-12-07,14:45,11:10,138342,26623,50,300
聯合航空,UA852,TPE,SFO,2024-12-08,2024-12-08,14:45,11:10,138342,26623,50,300
聯合航空,UA853,SFO,TPE,2024-12-02,2024-12-02,11:15,04:45,180604,26085,50,300
聯合航空,UA853,SFO,TPE,2024-12-03,2024-12-03,11:15,04:45,180604,26085,50,300
聯合航空,UA853,SFO,TPE,2024-12-04,2024-12-04,11:15,04:45,180604,26085,50,300
聯合航空,UA853,SFO,TPE,2024-12-05,2024-12-05,11:15,04:45,180604,26085,50,300
聯合航空,UA853,SFO,TPE,2024-12-06,2024-12-06,11:15,04:45,180604,26085,50,300
聯合航空,UA853,SFO,TPE,2024-12-07,2024-12-07,11:15,04:45,180604,26085,50,300
聯合航空,UA853,SFO,TPE,2024-12-08,2024-12-08,11:15,04:45,180604,26085,50,300
聯合航空,UA872,TPE,SFO,2024-12-09,2024-12-09,10:10,6:35,138342,26623,50,300
聯合航空,UA872,TPE,SFO,2024-12-10,2024-12-10,10:10,6:35,138342,26623,50,300
聯合航空,UA872,TPE,SFO,2024-12-11,2024-12-11,10:10,6:35,138342,26623,50,300
聯合航空,UA872,TPE,SFO,2024-12-12,2024-12-12,10:10,6:35,138342,26623,50,300
聯合航空,UA872,TPE,SFO,2024-12-13,2024-12-13,10:10,6:35,138342,26623,50,300
聯合航空,UA872,TPE,SFO,2024-12-14,2024-12-14,10:10,6:35,138342,26623,50,300
聯合航空,UA872,TPE,SFO,2024-12-15,2024-12-15,10:10,6:35,138342,26623,50,300
聯合航空,UA871,SFO,TPE,2024-12-09,2024-12-09,13:35,18:50,180604,26085,50,300
聯合航空,UA871,SFO,TPE,2024-12-10,2024-12-10,13:35,18:50,180604,26085,50,300
聯合航空,UA871,SFO,TPE,2024-12-11,2024-12-11,13:35,18:50,180604,26085,50,300
聯合航空,UA871,SFO,TPE,2024-12-12,2024-12-12,13:35,18:50,180604,26085,50,300
聯合航空,UA871,SFO,TPE,2024-12-13,2024-12-13,13:35,18:50,180604,26085,50,300
聯合航空,UA871,SFO,TPE,2024-12-14,2024-12-14,13:35,18:50,180604,26085,50,300
聯合航空,UA871,SFO,TPE,2024-12-15,2024-12-15,13:35,18:50,180604,26085,50,300
聯合航空,UA852,TPE,SFO,2024-12-09,2024-12-09,14:45,11:10,138342,26623,50,300
聯合航空,UA852,TPE,SFO,2024-12-10,2024-12-10,14:45,11:10,138342,26623,50,300
聯合航空,UA852,TPE,SFO,2024-12-11,2024-12-11,14:45,11:10,138342,26623,50,300
聯合航空,UA852,TPE,SFO,2024-12-12,2024-12-12,14:45,11:10,138342,26623,50,300
聯合航空,UA852,TPE,SFO,2024-12-13,2024-12-13,14:45,11:10,138342,26623,50,300
聯合航空,UA852,TPE,SFO,2024-12-14,2024-12-14,14:45,11:10,138342,26623,50,300
聯合航空,UA852,TPE,SFO,2024-12-15,2024-12-15,14:45,11:10,138342,26623,50,300
聯合航空,UA853,SFO,TPE,2024-12-09,2024-12-09,11:15,04:45,180604,26085,50,300
聯合航空,UA853,SFO,TPE,2024-12-10,2024-12-10,11:15,04:45,180604,26085,50,300
聯合航空,UA853,SFO,TPE,2024-12-11,2024-12-11,11:15,04:45,180604,26085,50,300
聯合航空,UA853,SFO,TPE,2024-12-12,2024-12-12,11:15,04:45,180604,26085,50,300
聯合航空,UA853,SFO,TPE,2024-12-13,2024-12-13,11:15,04:45,180604,26085,50,300
聯合航空,UA853,SFO,TPE,2024-12-14,2024-12-14,11:15,04:45,180604,26085,50,300
聯合航空,UA853,SFO,TPE,2024-12-15,2024-12-15,11:15,04:45,180604,26085,50,300
聯合航空,UA872,TPE,SFO,2024-12-16,2024-12-16,10:10,6:35,138342,26623,50,300
聯合航空,UA872,TPE,SFO,2024-12-17,2024-12-17,10:10,6:35,138342,26623,50,300
聯合航空,UA872,TPE,SFO,2024-12-18,2024-12-18,10:10,6:35,138342,26623,50,300
聯合航空,UA872,TPE,SFO,2024-12-19,2024-12-19,10:10,6:35,138342,26623,50,300
聯合航空,UA872,TPE,SFO,2024-12-20,2024-12-20,10:10,6:35,138342,26623,50,300
聯合航空,UA872,TPE,SFO,2024-12-21,2024-12-21,10:10,6:35,138342,26623,50,300
聯合航空,UA872,TPE,SFO,2024-12-22,2024-12-22,10:10,6:35,138342,26623,50,300
聯合航空,UA871,SFO,TPE,2024-12-16,2024-12-16,13:35,18:50,180604,26085,50,300
聯合航空,UA871,SFO,TPE,2024-12-17,2024-12-17,13:35,18:50,180604,26085,50,300
聯合航空,UA871,SFO,TPE,2024-12-18,2024-12-18,13:35,18:50,180604,26085,50,300
聯合航空,UA871,SFO,TPE,2024-12-19,2024-12-19,13:35,18:50,180604,26085,50,300
聯合航空,UA871,SFO,TPE,2024-12-20,2024-12-20,13:35,18:50,180604,26085,50,300
聯合航空,UA871,SFO,TPE,2024-12-21,2024-12-21,13:35,18:50,180604,26085,50,300
聯合航空,UA871,SFO,TPE,2024-12-22,2024-12-22,13:35,18:50,180604,26085,50,300
聯合航空,UA852,TPE,SFO,2024-12-16,2024-12-16,14:45,11:10,138342,26623,50,300
聯合航空,UA852,TPE,SFO,2024-12-17,2024-12-17,14:45,11:10,138342,26623,50,300
聯合航空,UA852,TPE,SFO,2024-12-18,2024-12-18,14:45,11:10,138342,26623,50,300
聯合航空,UA852,TPE,SFO,2024-12-19,2024-12-19,14:45,11:10,138342,26623,50,300
聯合航空,UA852,TPE,SFO,2024-12-20,2024-12-20,14:45,11:10,138342,26623,50,300
聯合航空,UA852,TPE,SFO,2024-12-21,2024-12-21,14:45,11:10,138342,26623,50,300
聯合航空,UA852,TPE,SFO,2024-12-22,2024-12-22,14:45,11:10,138342,26623,50,300
聯合航空,UA853,SFO,TPE,2024-12-16,2024-12-16,11:15,04:45,180604,26085,50,300
聯合航空,UA853,SFO,TPE,2024-12-17,2024-12-17,11:15,04:45,180604,26085,50,300
聯合航空,UA853,SFO,TPE,2024-12-18,2024-12-18,11:15,04:45,180604,26085,50,300
聯合航空,UA853,SFO,TPE,2024-12-19,2024-12-19,11:15,04:45,180604,26085,50,300
聯合航空,UA853,SFO,TPE,2024-12-20,2024-12-20,11:15,04:45,180604,26085,50,300
聯合航空,UA853,SFO,TPE,2024-12-21,2024-12-21,11:15,04:45,180604,26085,50,300
聯合航空,UA853,SFO,TPE,2024-12-22,2024-12-22,11:15,04:45,180604,26085,50,300
聯合航空,UA872,TPE,SFO,2024-12-23,2024-12-23,10:10,6:35,138342,26623,50,300
聯合航空,UA872,TPE,SFO,2024-12-24,2024-12-24,10:10,6:35,138342,26623,50,300
聯合航空,UA872,TPE,SFO,2024-12-25,2024-12-25,10:10,6:35,138342,26623,50,300
聯合航空,UA872,TPE,SFO,2024-12-26,2024-12-26,10:10,6:35,138342,26623,50,300
聯合航空,UA872,TPE,SFO,2024-12-27,2024-12-27,10:10,6:35,138342,26623,50,300
聯合航空,UA872,TPE,SFO,2024-12-28,2024-12-28,10:10,6:35,138342,26623,50,300
聯合航空,UA872,TPE,SFO,2024-12-29,2024-12-29,10:10,6:35,138342,26623,50,300
聯合航空,UA871,SFO,TPE,2024-12-23,2024-12-23,13:35,18:50,180604,26085,50,300
聯合航空,UA871,SFO,TPE,2024-12-24,2024-12-24,13:35,18:50,180604,26085,50,300
聯合航空,UA871,SFO,TPE,2024-12-25,2024-12-25,13:35,18:50,180604,26085,50,300
聯合航空,UA871,SFO,TPE,2024-12-26,2024-12-26,13:35,18:50,180604,26085,50,300
聯合航空,UA871,SFO,TPE,2024-12-27,2024-12-27,13:35,18:50,180604,26085,50,300
聯合航空,UA871,SFO,TPE,2024-12-28,2024-12-28,13:35,18:50,180604,26085,50,300
聯合航空,UA871,SFO,TPE,2024-12-29,2024-12-29,13:35,18:50,180604,26085,50,300
聯合航空,UA852,TPE,SFO,2024-12-23,2024-12-23,14:45,11:10,138342,26623,50,300
聯合航空,UA852,TPE,SFO,2024-12-24,2024-12-24,14:45,11:10,138342,26623,50,300
聯合航空,UA852,TPE,SFO,2024-12-25,2024-12-25,14:45,11:10,138342,26623,50,300
聯合航空,UA852,TPE,SFO,2024-12-26,2024-12-26,14:45,11:10,138342,26623,50,300
聯合航空,UA852,TPE,SFO,2024-12-27,2024-12-27,14:45,11:10,138342,26623,50,300
聯合航空,UA852,TPE,SFO,2024-12-28,2024-12-28,14:45,11:10,138342,26623,50,300
聯合航空,UA852,TPE,SFO,2024-12-29,2024-12-29,14:45,11:10,138342,26623,50,300
聯合航空,UA853,SFO,TPE,2024-12-23,2024-12-23,11:15,04:45,180604,26085,50,300
聯合航空,UA853,SFO,TPE,2024-12-24,2024-12-24,11:15,04:45,180604,26085,50,300
聯合航空,UA853,SFO,TPE,2024-12-25,2024-12-25,11:15,04:45,180604,26085,50,300
聯合航空,UA853,SFO,TPE,2024-12-26,2024-12-26,11:15,04:45,180604,26085,50,300
聯合航空,UA853,SFO,TPE,2024-12-27,2024-12-27,11:15,04:45,180604,26085,50,300
聯合航空,UA853,SFO,TPE,2024-12-28,2024-12-28,11:15,04:45,180604,26085,50,300
聯合航空,UA853,SFO,TPE,2024-12-29,2024-12-29,11:15,04:45,180604,26085,50,300
聯合航空,UA872,TPE,SFO,2024-12-30,2024-12-30,10:10,6:35,138342,26623,50,300
聯合航空,UA872,TPE,SFO,2024-12-31,2024-12-31,10:10,6:35,138342,26623,50,300
聯合航空,UA872,TPE,SFO,2025-01-01,2025-01-01,10:10,6:35,138342,26623,50,300
聯合航空,UA872,TPE,SFO,2025-01-02,2025-01-02,10:10,6:35,138342,26623,50,300
聯合航空,UA872,TPE,SFO,2025-01-03,2025-01-03,10:10,6:35,138342,26623,50,300
聯合航空,UA872,TPE,SFO,2025-01-04,2025-01-04,10:10,6:35,138342,26623,50,300
聯合航空,UA872,TPE,SFO,2025-01-05,2025-01-05,10:10,6:35,138342,26623,50,300
聯合航空,UA871,SFO,TPE,2024-12-30,2024-12-30,13:35,18:50,180604,26085,50,300
聯合航空,UA871,SFO,TPE,2024-12-31,2024-12-31,13:35,18:50,180604,26085,50,300
聯合航空,UA871,SFO,TPE,2025-01-01,2025-01-01,13:35,18:50,180604,26085,50,300
聯合航空,UA871,SFO,TPE,2025-01-02,2025-01-02,13:35,18:50,180604,26085,50,300
聯合航空,UA871,SFO,TPE,2025-01-03,2025-01-03,13:35,18:50,180604,26085,50,300
聯合航空,UA871,SFO,TPE,2025-01-04,2025-01-04,13:35,18:50,180604,26085,50,300
聯合航空,UA871,SFO,TPE,2025-01-05,2025-01-05,13:35,18:50,180604,26085,50,300
聯合航空,UA852,TPE,SFO,2024-12-30,2024-12-30,14:45,11:10,138342,26623,50,300
聯合航空,UA852,TPE,SFO,2024-12-31,2024-12-31,14:45,11:10,138342,26623,50,300
聯合航空,UA852,TPE,SFO,2025-01-01,2025-01-01,14:45,11:10,138342,26623,50,300
聯合航空,UA852,TPE,SFO,2025-01-02,2025-01-02,14:45,11:10,138342,26623,50,300
聯合航空,UA852,TPE,SFO,2025-01-03,2025-01-03,14:45,11:10,138342,26623,50,300
聯合航空,UA852,TPE,SFO,2025-01-04,2025-01-04,14:45,11:10,138342,26623,50,300
聯合航空,UA852,TPE,SFO,2025-01-05,2025-01-05,14:45,11:10,138342,26623,50,300
聯合航空,UA853,SFO,TPE,2024-12-30,2024-12-30,11:15,04:45,180604,26085,50,300
聯合航空,UA853,SFO,TPE,2024-12-31,2024-12-31,11:15,04:45,180604,26085,50,300
聯合航空,UA853,SFO,TPE,2025-01-01,2025-01-01,11:15,04:45,180604,26085,50,300
聯合航空,UA853,SFO,TPE,2025-01-02,2025-01-02,11:15,04:45,180604,26085,50,300
