航空公司,航班號,機場代碼,機場代碼,出發日期,抵達日期,起飛時,到達時,商務艙票價,經濟艙票價,商務艙數量,經濟艙數量
荷蘭航空,KL4978,TPE,CTS,2024-11-03,2024-11-03,08:35,"	13:30",32384,13156,39,258
荷蘭航空,KL4988,TPE,FUK,2024-10-28,2024-10-28,16:40,20:00,39728,25728,32,288
荷蘭航空,KL4988,TPE,FUK,2024-10-29,2024-10-29,16:40,20:00,39728,25728,32,288
荷蘭航空,KL4988,TPE,FUK,2024-10-30,2024-10-30,16:40,20:00,39728,25728,32,288
荷蘭航空,KL4988,TPE,FUK,2024-10-31,2024-10-31,16:40,20:00,39728,25728,32,288
荷蘭航空,KL4988,TPE,FUK,2024-11-01,2024-11-01,16:40,20:00,39728,25728,32,288
荷蘭航空,KL4988,TPE,FUK,2024-11-02,2024-11-02,16:40,20:00,39728,25728,32,288
荷蘭航空,KL4988,TPE,FUK,2024-11-03,2024-11-03,16:40,20:00,39728,25728,32,288
荷蘭航空,KL4997,TPE,OKA,2024-10-28,2024-10-28,08:00,10:40,25783,13496,26,230
荷蘭航空,KL4997,TPE,OKA,2024-10-29,2024-10-29,08:00,10:40,25783,13496,26,230
荷蘭航空,KL4997,TPE,OKA,2024-10-30,2024-10-30,08:00,10:40,25783,13496,26,230
荷蘭航空,KL4997,TPE,OKA,2024-10-31,2024-10-31,08:00,10:40,25783,13496,26,230
荷蘭航空,KL4997,TPE,OKA,2024-11-01,2024-11-01,08:00,10:40,25783,13496,26,230
荷蘭航空,KL4997,TPE,OKA,2024-11-02,2024-11-02,08:00,10:40,25783,13496,26,230
荷蘭航空,KL4997,TPE,OKA,2024-11-03,2024-11-03,08:00,10:40,25783,13496,26,230
荷蘭航空,KL4980,TPE,OKA,2024-10-29,2024-10-29,16:45,19:25,25783,15320,26,230
荷蘭航空,KL4980,TPE,OKA,2024-10-31,2024-10-31,16:45,19:25,25783,15320,26,230
荷蘭航空,KL4980,TPE,OKA,2024-11-02,2024-11-02,16:45,19:25,25783,15320,26,230
荷蘭航空,KL4980,TPE,OKA,2024-11-03,2024-11-03,16:50,19:25,25783,15320,26,230
荷蘭航空,KL808,TPE,AMS,2024-11-04,2024-11-04,0:25,08:15,97310,23000,12,282
荷蘭航空,KL808,TPE,AMS,2024-11-05,2024-11-05,0:25,08:15,97310,23000,12,282
荷蘭航空,KL808,TPE,AMS,2024-11-07,2024-11-07,0:25,08:15,97310,23000,12,282
荷蘭航空,KL808,TPE,AMS,2024-11-08,2024-11-08,0:25,08:15,97310,23000,12,282
荷蘭航空,KL808,TPE,AMS,2024-11-10,2024-11-10,0:25,08:15,97310,23000,12,282
荷蘭航空,KL807,AMS,TPE,2024-11-05,2024-11-05,20:15,15:45,106969,42859,12,282
荷蘭航空,KL807,AMS,TPE,2024-11-07,2024-11-07,20:15,15:45,106969,42859,12,282
荷蘭航空,KL807,AMS,TPE,2024-11-08,2024-11-08,20:15,15:45,106969,42859,12,282
荷蘭航空,KL807,AMS,TPE,2024-11-10,2024-11-10,20:15,15:45,106969,42859,12,282
荷蘭航空,KL0210,TPE,AMS,2024-11-08,2024-11-08,23:10,07:20,11586,40119,12,282
荷蘭航空,KL0209,AMS,TPE,2024-11-04,2024-11-04,11:10,06:35,11624,42574,12,282
荷蘭航空,KL0209,AMS,TPE,2024-11-06,2024-11-06,11:10,06:35,11624,42574,12,282
荷蘭航空,KL0209,AMS,TPE,2024-11-08,2024-11-08,11:10,06:35,11624,42574,12,282
荷蘭航空,KL0209,AMS,TPE,2024-11-09,2024-11-09,11:10,06:35,11624,42574,12,282
荷蘭航空,KL4978,TPE,CTS,2024-11-04,2024-11-04,08:35,"	13:30",32378,13150,39,258
荷蘭航空,KL4978,TPE,CTS,2024-11-05,2024-11-05,08:35,"	13:30",32379,13151,39,258
荷蘭航空,KL4978,TPE,CTS,2024-11-06,2024-11-06,08:35,"	13:30",32380,13152,39,258
荷蘭航空,KL4978,TPE,CTS,2024-11-07,2024-11-07,08:35,"	13:30",32381,13153,39,258
荷蘭航空,KL4978,TPE,CTS,2024-11-08,2024-11-08,08:35,"	13:30",32382,13154,39,258
荷蘭航空,KL4978,TPE,CTS,2024-11-09,2024-11-09,08:35,"	13:30",32383,13155,39,258
荷蘭航空,KL4978,TPE,CTS,2024-11-10,2024-11-10,08:35,"	13:30",32384,13156,39,258
荷蘭航空,KL4988,TPE,FUK,2024-11-04,2024-11-04,16:40,20:00,39728,25728,32,288
荷蘭航空,KL4988,TPE,FUK,2024-11-05,2024-11-05,16:40,20:00,39728,25728,32,288
荷蘭航空,KL4988,TPE,FUK,2024-11-06,2024-11-06,16:40,20:00,39728,25728,32,288
荷蘭航空,KL4988,TPE,FUK,2024-11-07,2024-11-07,16:40,20:00,39728,25728,32,288
荷蘭航空,KL4988,TPE,FUK,2024-11-08,2024-11-08,16:40,20:00,39728,25728,32,288
荷蘭航空,KL4988,TPE,FUK,2024-11-09,2024-11-09,16:40,20:00,39728,25728,32,288
荷蘭航空,KL4988,TPE,FUK,2024-11-10,2024-11-10,16:40,20:00,39728,25728,32,288
荷蘭航空,KL4997,TPE,OKA,2024-11-04,2024-11-04,08:00,10:40,25783,13496,26,230
荷蘭航空,KL4997,TPE,OKA,2024-11-05,2024-11-05,08:00,10:40,25783,13496,26,230
荷蘭航空,KL4997,TPE,OKA,2024-11-06,2024-11-06,08:00,10:40,25783,13496,26,230
荷蘭航空,KL4997,TPE,OKA,2024-11-07,2024-11-07,08:00,10:40,25783,13496,26,230
荷蘭航空,KL4997,TPE,OKA,2024-11-08,2024-11-08,08:00,10:40,25783,13496,26,230
荷蘭航空,KL4997,TPE,OKA,2024-11-09,2024-11-09,08:00,10:40,25783,13496,26,230
荷蘭航空,KL4997,TPE,OKA,2024-11-10,2024-11-10,08:00,10:40,25783,13496,26,230
荷蘭航空,KL4980,TPE,OKA,2024-11-05,2024-11-05,16:45,19:25,25783,15320,26,230
荷蘭航空,KL4980,TPE,OKA,2024-11-07,2024-11-07,16:45,19:25,25783,15320,26,230
荷蘭航空,KL4980,TPE,OKA,2024-11-09,2024-11-09,16:45,19:25,25783,15320,26,230
荷蘭航空,KL4980,TPE,OKA,2024-11-10,2024-11-10,16:50,19:25,25783,15320,26,230
荷蘭航空,KL808,TPE,AMS,2024-11-11,2024-11-11,0:25,08:15,97310,23000,12,282
荷蘭航空,KL808,TPE,AMS,2024-11-12,2024-11-12,0:25,08:15,97310,23000,12,282
荷蘭航空,KL808,TPE,AMS,2024-11-14,2024-11-14,0:25,08:15,97310,23000,12,282
荷蘭航空,KL808,TPE,AMS,2024-11-15,2024-11-15,0:25,08:15,97310,23000,12,282
荷蘭航空,KL808,TPE,AMS,2024-11-17,2024-11-17,0:25,08:15,97310,23000,12,282
荷蘭航空,KL807,AMS,TPE,2024-11-12,2024-11-12,20:15,15:45,106969,42859,12,282
荷蘭航空,KL807,AMS,TPE,2024-11-14,2024-11-14,20:15,15:45,106969,42859,12,282
荷蘭航空,KL807,AMS,TPE,2024-11-15,2024-11-15,20:15,15:45,106969,42859,12,282
荷蘭航空,KL807,AMS,TPE,2024-11-17,2024-11-17,20:15,15:45,106969,42859,12,282
荷蘭航空,KL0210,TPE,AMS,2024-11-15,2024-11-15,23:10,07:20,11586,40119,12,282
荷蘭航空,KL0209,AMS,TPE,2024-11-11,2024-11-11,11:10,06:35,11624,42574,12,282
荷蘭航空,KL0209,AMS,TPE,2024-11-13,2024-11-13,11:10,06:35,11624,42574,12,282
荷蘭航空,KL0209,AMS,TPE,2024-11-15,2024-11-15,11:10,06:35,11624,42574,12,282
荷蘭航空,KL0209,AMS,TPE,2024-11-16,2024-11-16,11:10,06:35,11624,42574,12,282
荷蘭航空,KL4978,TPE,CTS,2024-11-11,2024-11-11,08:35,"	13:30",32378,13150,39,258
荷蘭航空,KL4978,TPE,CTS,2024-11-12,2024-11-12,08:35,"	13:30",32379,13151,39,258
荷蘭航空,KL4978,TPE,CTS,2024-11-13,2024-11-13,08:35,"	13:30",32380,13152,39,258
荷蘭航空,KL4978,TPE,CTS,2024-11-14,2024-11-14,08:35,"	13:30",32381,13153,39,258
荷蘭航空,KL4978,TPE,CTS,2024-11-15,2024-11-15,08:35,"	13:30",32382,13154,39,258
荷蘭航空,KL4978,TPE,CTS,2024-11-16,2024-11-16,08:35,"	13:30",32383,13155,39,258
荷蘭航空,KL4978,TPE,CTS,2024-11-17,2024-11-17,08:35,"	13:30",32384,13156,39,258
荷蘭航空,KL4988,TPE,FUK,2024-11-11,2024-11-11,16:40,20:00,39728,25728,32,288
荷蘭航空,KL4988,TPE,FUK,2024-11-12,2024-11-12,16:40,20:00,39728,25728,32,288
荷蘭航空,KL4988,TPE,FUK,2024-11-13,2024-11-13,16:40,20:00,39728,25728,32,288
荷蘭航空,KL4988,TPE,FUK,2024-11-14,2024-11-14,16:40,20:00,39728,25728,32,288
荷蘭航空,KL4988,TPE,FUK,2024-11-15,2024-11-15,16:40,20:00,39728,25728,32,288
荷蘭航空,KL4988,TPE,FUK,2024-11-16,2024-11-16,16:40,20:00,39728,25728,32,288
荷蘭航空,KL4988,TPE,FUK,2024-11-17,2024-11-17,16:40,20:00,39728,25728,32,288
荷蘭航空,KL4997,TPE,OKA,2024-11-11,2024-11-11,08:00,10:40,25783,13496,26,230
荷蘭航空,KL4997,TPE,OKA,2024-11-12,2024-11-12,08:00,10:40,25783,13496,26,230
荷蘭航空,KL4997,TPE,OKA,2024-11-13,2024-11-13,08:00,10:40,25783,13496,26,230
荷蘭航空,KL4997,TPE,OKA,2024-11-14,2024-11-14,08:00,10:40,25783,13496,26,230
荷蘭航空,KL4997,TPE,OKA,2024-11-15,2024-11-15,08:00,10:40,25783,13496,26,230
荷蘭航空,KL4997,TPE,OKA,2024-11-16,2024-11-16,08:00,10:40,25783,13496,26,230
荷蘭航空,KL4997,TPE,OKA,2024-11-17,2024-11-17,08:00,10:40,25783,13496,26,230
荷蘭航空,KL4980,TPE,OKA,2024-11-12,2024-11-12,16:45,19:25,25783,15320,26,230
荷蘭航空,KL4980,TPE,OKA,2024-11-14,2024-11-14,16:45,19:25,25783,15320,26,230
荷蘭航空,KL4980,TPE,OKA,2024-11-16,2024-11-16,16:45,19:25,25783,15320,26,230
荷蘭航空,KL4980,TPE,OKA,2024-11-17,2024-11-17,16:50,19:25,25783,15320,26,230
荷蘭航空,KL808,TPE,AMS,2024-11-18,2024-11-18,0:25,08:15,97310,23000,12,282
荷蘭航空,KL808,TPE,AMS,2024-11-19,2024-11-19,0:25,08:15,97310,23000,12,282
荷蘭航空,KL808,TPE,AMS,2024-11-21,2024-11-21,0:25,08:15,97310,23000,12,282
荷蘭航空,KL808,TPE,AMS,2024-11-22,2024-11-22,0:25,08:15,97310,23000,12,282
荷蘭航空,KL808,TPE,AMS,2024-11-24,2024-11-24,0:25,08:15,97310,23000,12,282
荷蘭航空,KL807,AMS,TPE,2024-11-19,2024-11-19,20:15,15:45,106969,42859,12,282
荷蘭航空,KL807,AMS,TPE,2024-11-21,2024-11-21,20:15,15:45,106969,42859,12,282
荷蘭航空,KL807,AMS,TPE,2024-11-22,2024-11-22,20:15,15:45,106969,42859,12,282
荷蘭航空,KL807,AMS,TPE,2024-11-24,2024-11-24,20:15,15:45,106969,42859,12,282
荷蘭航空,KL0210,TPE,AMS,2024-11-22,2024-11-22,23:10,07:20,11586,40119,12,282
荷蘭航空,KL0209,AMS,TPE,2024-11-18,2024-11-18,11:10,06:35,11624,42574,12,282
荷蘭航空,KL0209,AMS,TPE,2024-11-20,2024-11-20,11:10,06:35,11624,42574,12,282
荷蘭航空,KL0209,AMS,TPE,2024-11-22,2024-11-22,11:10,06:35,11624,42574,12,282
荷蘭航空,KL0209,AMS,TPE,2024-11-23,2024-11-23,11:10,06:35,11624,42574,12,282
荷蘭航空,KL4978,TPE,CTS,2024-11-18,2024-11-18,08:35,"	13:30",32378,13150,39,258
荷蘭航空,KL4978,TPE,CTS,2024-11-19,2024-11-19,08:35,"	13:30",32379,13151,39,258
荷蘭航空,KL4978,TPE,CTS,2024-11-20,2024-11-20,08:35,"	13:30",32380,13152,39,258
荷蘭航空,KL4978,TPE,CTS,2024-11-21,2024-11-21,08:35,"	13:30",32381,13153,39,258
荷蘭航空,KL4978,TPE,CTS,2024-11-22,2024-11-22,08:35,"	13:30",32382,13154,39,258
荷蘭航空,KL4978,TPE,CTS,2024-11-23,2024-11-23,08:35,"	13:30",32383,13155,39,258
荷蘭航空,KL4978,TPE,CTS,2024-11-24,2024-11-24,08:35,"	13:30",32384,13156,39,258
荷蘭航空,KL4988,TPE,FUK,2024-11-18,2024-11-18,16:40,20:00,39728,25728,32,288
荷蘭航空,KL4988,TPE,FUK,2024-11-19,2024-11-19,16:40,20:00,39728,25728,32,288
荷蘭航空,KL4988,TPE,FUK,2024-11-20,2024-11-20,16:40,20:00,39728,25728,32,288
荷蘭航空,KL4988,TPE,FUK,2024-11-21,2024-11-21,16:40,20:00,39728,25728,32,288
荷蘭航空,KL4988,TPE,FUK,2024-11-22,2024-11-22,16:40,20:00,39728,25728,32,288
荷蘭航空,KL4988,TPE,FUK,2024-11-23,2024-11-23,16:40,20:00,39728,25728,32,288
荷蘭航空,KL4988,TPE,FUK,2024-11-24,2024-11-24,16:40,20:00,39728,25728,32,288
荷蘭航空,KL4997,TPE,OKA,2024-11-18,2024-11-18,08:00,10:40,25783,13496,26,230
荷蘭航空,KL4997,TPE,OKA,2024-11-19,2024-11-19,08:00,10:40,25783,13496,26,230
荷蘭航空,KL4997,TPE,OKA,2024-11-20,2024-11-20,08:00,10:40,25783,13496,26,230
荷蘭航空,KL4997,TPE,OKA,2024-11-21,2024-11-21,08:00,10:40,25783,13496,26,230
荷蘭航空,KL4997,TPE,OKA,2024-11-22,2024-11-22,08:00,10:40,25783,13496,26,230
荷蘭航空,KL4997,TPE,OKA,2024-11-23,2024-11-23,08:00,10:40,25783,13496,26,230
荷蘭航空,KL4997,TPE,OKA,2024-11-24,2024-11-24,08:00,10:40,25783,13496,26,230
荷蘭航空,KL4980,TPE,OKA,2024-11-19,2024-11-19,16:45,19:25,25783,15320,26,230
荷蘭航空,KL4980,TPE,OKA,2024-11-21,2024-11-21,16:45,19:25,25783,15320,26,230
荷蘭航空,KL4980,TPE,OKA,2024-11-23,2024-11-23,16:45,19:25,25783,15320,26,230
荷蘭航空,KL4980,TPE,OKA,2024-11-24,2024-11-24,16:50,19:25,25783,15320,26,230
荷蘭航空,KL808,TPE,AMS,2024-11-25,2024-11-25,0:25,08:15,97310,23000,12,282
荷蘭航空,KL808,TPE,AMS,2024-11-26,2024-11-26,0:25,08:15,97310,23000,12,282
荷蘭航空,KL808,TPE,AMS,2024-11-28,2024-11-28,0:25,08:15,97310,23000,12,282
荷蘭航空,KL808,TPE,AMS,2024-11-29,2024-11-29,0:25,08:15,97310,23000,12,282
荷蘭航空,KL808,TPE,AMS,2024-12-01,2024-12-01,0:25,08:15,97310,23000,12,282
荷蘭航空,KL807,AMS,TPE,2024-11-26,2024-11-26,20:15,15:45,106969,42859,12,282
荷蘭航空,KL807,AMS,TPE,2024-11-28,2024-11-28,20:15,15:45,106969,42859,12,282
荷蘭航空,KL807,AMS,TPE,2024-11-29,2024-11-29,20:15,15:45,106969,42859,12,282
荷蘭航空,KL807,AMS,TPE,2024-12-01,2024-12-01,20:15,15:45,106969,42859,12,282
荷蘭航空,KL0210,TPE,AMS,2024-11-29,2024-11-29,23:10,07:20,11586,40119,12,282
荷蘭航空,KL0209,AMS,TPE,2024-11-25,2024-11-25,11:10,06:35,11624,42574,12,282
荷蘭航空,KL0209,AMS,TPE,2024-11-27,2024-11-27,11:10,06:35,11624,42574,12,282
荷蘭航空,KL0209,AMS,TPE,2024-11-29,2024-11-29,11:10,06:35,11624,42574,12,282
荷蘭航空,KL0209,AMS,TPE,2024-11-30,2024-11-30,11:10,06:35,11624,42574,12,282
荷蘭航空,KL4978,TPE,CTS,2024-11-25,2024-11-25,08:35,"	13:30",32378,13150,39,258
荷蘭航空,KL4978,TPE,CTS,2024-11-26,2024-11-26,08:35,"	13:30",32379,13151,39,258
荷蘭航空,KL4978,TPE,CTS,2024-11-27,2024-11-27,08:35,"	13:30",32380,13152,39,258
荷蘭航空,KL4978,TPE,CTS,2024-11-28,2024-11-28,08:35,"	13:30",32381,13153,39,258
荷蘭航空,KL4978,TPE,CTS,2024-11-29,2024-11-29,08:35,"	13:30",32382,13154,39,258
荷蘭航空,KL4978,TPE,CTS,2024-11-30,2024-11-30,08:35,"	13:30",32383,13155,39,258
荷蘭航空,KL4978,TPE,CTS,2024-12-01,2024-12-01,08:35,"	13:30",32384,13156,39,258
荷蘭航空,KL4988,TPE,FUK,2024-11-25,2024-11-25,16:40,20:00,39728,25728,32,288
荷蘭航空,KL4988,TPE,FUK,2024-11-26,2024-11-26,16:40,20:00,39728,25728,32,288
荷蘭航空,KL4988,TPE,FUK,2024-11-27,2024-11-27,16:40,20:00,39728,25728,32,288
荷蘭航空,KL4988,TPE,FUK,2024-11-28,2024-11-28,16:40,20:00,39728,25728,32,288
荷蘭航空,KL4988,TPE,FUK,2024-11-29,2024-11-29,16:40,20:00,39728,25728,32,288
荷蘭航空,KL4988,TPE,FUK,2024-11-30,2024-11-30,16:40,20:00,39728,25728,32,288
荷蘭航空,KL4988,TPE,FUK,2024-12-01,2024-12-01,16:40,20:00,39728,25728,32,288
荷蘭航空,KL4997,TPE,OKA,2024-11-25,2024-11-25,08:00,10:40,25783,13496,26,230
荷蘭航空,KL4997,TPE,OKA,2024-11-26,2024-11-26,08:00,10:40,25783,13496,26,230
荷蘭航空,KL4997,TPE,OKA,2024-11-27,2024-11-27,08:00,10:40,25783,13496,26,230
荷蘭航空,KL4997,TPE,OKA,2024-11-28,2024-11-28,08:00,10:40,25783,13496,26,230
荷蘭航空,KL4997,TPE,OKA,2024-11-29,2024-11-29,08:00,10:40,25783,13496,26,230
荷蘭航空,KL4997,TPE,OKA,2024-11-30,2024-11-30,08:00,10:40,25783,13496,26,230
荷蘭航空,KL4997,TPE,OKA,2024-12-01,2024-12-01,08:00,10:40,25783,13496,26,230
荷蘭航空,KL4980,TPE,OKA,2024-11-26,2024-11-26,16:45,19:25,25783,15320,26,230
荷蘭航空,KL4980,TPE,OKA,2024-11-28,2024-11-28,16:45,19:25,25783,15320,26,230
荷蘭航空,KL4980,TPE,OKA,2024-11-30,2024-11-30,16:45,19:25,25783,15320,26,230
荷蘭航空,KL4980,TPE,OKA,2024-12-01,2024-12-01,16:50,19:25,25783,15320,26,230
荷蘭航空,KL808,TPE,AMS,2024-12-02,2024-12-02,0:25,08:15,97310,23000,12,282
荷蘭航空,KL808,TPE,AMS,2024-12-03,2024-12-03,0:25,08:15,97310,23000,12,282
荷蘭航空,KL808,TPE,AMS,2024-12-05,2024-12-05,0:25,08:15,97310,23000,12,282
荷蘭航空,KL808,TPE,AMS,2024-12-06,2024-12-06,0:25,08:15,97310,23000,12,282
荷蘭航空,KL808,TPE,AMS,2024-12-08,2024-12-08,0:25,08:15,97310,23000,12,282
荷蘭航空,KL807,AMS,TPE,2024-12-03,2024-12-03,20:15,15:45,106969,42859,12,282
荷蘭航空,KL807,AMS,TPE,2024-12-05,2024-12-05,20:15,15:45,106969,42859,12,282
荷蘭航空,KL807,AMS,TPE,2024-12-06,2024-12-06,20:15,15:45,106969,42859,12,282
荷蘭航空,KL807,AMS,TPE,2024-12-08,2024-12-08,20:15,15:45,106969,42859,12,282
荷蘭航空,KL0210,TPE,AMS,2024-12-06,2024-12-06,23:10,07:20,11586,40119,12,282
荷蘭航空,KL0209,AMS,TPE,2024-12-02,2024-12-02,11:10,06:35,11624,42574,12,282
荷蘭航空,KL0209,AMS,TPE,2024-12-04,2024-12-04,11:10,06:35,11624,42574,12,282
荷蘭航空,KL0209,AMS,TPE,2024-12-06,2024-12-06,11:10,06:35,11624,42574,12,282
荷蘭航空,KL0209,AMS,TPE,2024-12-07,2024-12-07,11:10,06:35,11624,42574,12,282
荷蘭航空,KL4978,TPE,CTS,2024-12-02,2024-12-02,08:35,"	13:30",32378,13150,39,258
荷蘭航空,KL4978,TPE,CTS,2024-12-03,2024-12-03,08:35,"	13:30",32379,13151,39,258
荷蘭航空,KL4978,TPE,CTS,2024-12-04,2024-12-04,08:35,"	13:30",32380,13152,39,258
荷蘭航空,KL4978,TPE,CTS,2024-12-05,2024-12-05,08:35,"	13:30",32381,13153,39,258
荷蘭航空,KL4978,TPE,CTS,2024-12-06,2024-12-06,08:35,"	13:30",32382,13154,39,258
荷蘭航空,KL4978,TPE,CTS,2024-12-07,2024-12-07,08:35,"	13:30",32383,13155,39,258
荷蘭航空,KL4978,TPE,CTS,2024-12-08,2024-12-08,08:35,"	13:30",32384,13156,39,258
荷蘭航空,KL4988,TPE,FUK,2024-12-02,2024-12-02,16:40,20:00,39728,25728,32,288
荷蘭航空,KL4988,TPE,FUK,2024-12-03,2024-12-03,16:40,20:00,39728,25728,32,288
荷蘭航空,KL4988,TPE,FUK,2024-12-04,2024-12-04,16:40,20:00,39728,25728,32,288
荷蘭航空,KL4988,TPE,FUK,2024-12-05,2024-12-05,16:40,20:00,39728,25728,32,288
荷蘭航空,KL4988,TPE,FUK,2024-12-06,2024-12-06,16:40,20:00,39728,25728,32,288
荷蘭航空,KL4988,TPE,FUK,2024-12-07,2024-12-07,16:40,20:00,39728,25728,32,288
荷蘭航空,KL4988,TPE,FUK,2024-12-08,2024-12-08,16:40,20:00,39728,25728,32,288
荷蘭航空,KL4997,TPE,OKA,2024-12-02,2024-12-02,08:00,10:40,25783,13496,26,230
荷蘭航空,KL4997,TPE,OKA,2024-12-03,2024-12-03,08:00,10:40,25783,13496,26,230
荷蘭航空,KL4997,TPE,OKA,2024-12-04,2024-12-04,08:00,10:40,25783,13496,26,230
荷蘭航空,KL4997,TPE,OKA,2024-12-05,2024-12-05,08:00,10:40,25783,13496,26,230
荷蘭航空,KL4997,TPE,OKA,2024-12-06,2024-12-06,08:00,10:40,25783,13496,26,230
荷蘭航空,KL4997,TPE,OKA,2024-12-07,2024-12-07,08:00,10:40,25783,13496,26,230
荷蘭航空,KL4997,TPE,OKA,2024-12-08,2024-12-08,08:00,10:40,25783,13496,26,230
荷蘭航空,KL4980,TPE,OKA,2024-12-03,2024-12-03,16:45,19:25,25783,15320,26,230
荷蘭航空,KL4980,TPE,OKA,2024-12-05,2024-12-05,16:45,19:25,25783,15320,26,230
荷蘭航空,KL4980,TPE,OKA,2024-12-07,2024-12-07,16:45,19:25,25783,15320,26,230
荷蘭航空,KL4980,TPE,OKA,2024-12-08,2024-12-08,16:50,19:25,25783,15320,26,230
荷蘭航空,KL808,TPE,AMS,2024-12-09,2024-12-09,0:25,08:15,97310,23000,12,282
荷蘭航空,KL808,TPE,AMS,2024-12-10,2024-12-10,0:25,08:15,97310,23000,12,282
荷蘭航空,KL808,TPE,AMS,2024-12-12,2024-12-12,0:25,08:15,97310,23000,12,282
荷蘭航空,KL808,TPE,AMS,2024-12-13,2024-12-13,0:25,08:15,97310,23000,12,282
荷蘭航空,KL808,TPE,AMS,2024-12-15,2024-12-15,0:25,08:15,97310,23000,12,282
荷蘭航空,KL807,AMS,TPE,2024-12-10,2024-12-10,20:15,15:45,106969,42859,12,282
荷蘭航空,KL807,AMS,TPE,2024-12-12,2024-12-12,20:15,15:45,106969,42859,12,282
荷蘭航空,KL807,AMS,TPE,2024-12-13,2024-12-13,20:15,15:45,106969,42859,12,282
荷蘭航空,KL807,AMS,TPE,2024-12-15,2024-12-15,20:15,15:45,106969,42859,12,282
荷蘭航空,KL0210,TPE,AMS,2024-12-13,2024-12-13,23:10,07:20,11586,40119,12,282
荷蘭航空,KL0209,AMS,TPE,2024-12-09,2024-12-09,11:10,06:35,11624,42574,12,282
荷蘭航空,KL0209,AMS,TPE,2024-12-11,2024-12-11,11:10,06:35,11624,42574,12,282
荷蘭航空,KL0209,AMS,TPE,2024-12-13,2024-12-13,11:10,06:35,11624,42574,12,282
荷蘭航空,KL0209,AMS,TPE,2024-12-14,2024-12-14,11:10,06:35,11624,42574,12,282
荷蘭航空,KL4978,TPE,CTS,2024-12-09,2024-12-09,08:35,"	13:30",32378,13150,39,258
荷蘭航空,KL4978,TPE,CTS,2024-12-10,2024-12-10,08:35,"	13:30",32379,13151,39,258
荷蘭航空,KL4978,TPE,CTS,2024-12-11,2024-12-11,08:35,"	13:30",32380,13152,39,258
荷蘭航空,KL4978,TPE,CTS,2024-12-12,2024-12-12,08:35,"	13:30",32381,13153,39,258
荷蘭航空,KL4978,TPE,CTS,2024-12-13,2024-12-13,08:35,"	13:30",32382,13154,39,258
荷蘭航空,KL4978,TPE,CTS,2024-12-14,2024-12-14,08:35,"	13:30",32383,13155,39,258
荷蘭航空,KL4978,TPE,CTS,2024-12-15,2024-12-15,08:35,"	13:30",32384,13156,39,258
荷蘭航空,KL4988,TPE,FUK,2024-12-09,2024-12-09,16:40,20:00,39728,25728,32,288
荷蘭航空,KL4988,TPE,FUK,2024-12-10,2024-12-10,16:40,20:00,39728,25728,32,288
荷蘭航空,KL4988,TPE,FUK,2024-12-11,2024-12-11,16:40,20:00,39728,25728,32,288
荷蘭航空,KL4988,TPE,FUK,2024-12-12,2024-12-12,16:40,20:00,39728,25728,32,288
荷蘭航空,KL4988,TPE,FUK,2024-12-13,2024-12-13,16:40,20:00,39728,25728,32,288
