航空公司,航班號,機場代碼,機場代碼,出發日期,抵達日期,起飛時,到達時,商務艙票價,經濟艙票價,商務艙數量,經濟艙數量
全日空,NH5828,TPE,KIX,2024-11-02,2024-11-02,13:35,17:15,27856,14589,40,192
全日空,NH5828,TPE,KIX,2024-11-03,2024-11-03,13:35,17:15,27856,14589,40,192
全日空,NH5820,TPE,KMQ,2024-10-28,2024-10-28,06:35,10:25,24583,12349,40,192
全日空,NH5820,TPE,KMQ,2024-10-29,2024-10-29,06:35,10:25,24583,12349,40,192
全日空,NH5820,TPE,KMQ,2024-10-30,2024-10-30,06:35,10:25,24583,12349,40,192
全日空,NH5820,TPE,KMQ,2024-10-31,2024-10-31,06:35,10:25,24583,12349,40,192
全日空,NH5820,TPE,KMQ,2024-11-01,2024-11-01,06:35,10:25,24583,12349,40,192
全日空,NH5820,TPE,KMQ,2024-11-02,2024-11-02,06:35,10:25,24583,12349,40,192
全日空,NH5820,TPE,KMQ,2024-11-03,2024-11-03,06:35,10:25,24583,12349,40,192
全日空,NH6611,TPE,MYJ,2024-10-30,2024-10-30,06:45,10:05,21456,9975,24,212
全日空,NH6611,TPE,MYJ,2024-11-03,2024-11-03,06:45,10:05,21456,9975,24,212
全日空,NH5850,TPE,NRT,2024-10-28,2024-10-28,07:55,12:25,23798,10783,28,268
全日空,NH5850,TPE,NRT,2024-10-29,2024-10-29,07:55,12:25,23798,10783,28,268
全日空,NH5850,TPE,NRT,2024-10-30,2024-10-30,07:55,12:25,23798,10783,28,268
全日空,NH5850,TPE,NRT,2024-10-31,2024-10-31,07:55,12:25,23798,10783,28,268
全日空,NH5850,TPE,NRT,2024-11-01,2024-11-01,07:55,12:25,23798,10783,28,268
全日空,NH5850,TPE,NRT,2024-11-02,2024-11-02,07:55,12:25,23798,10783,28,268
全日空,NH5850,TPE,NRT,2024-11-03,2024-11-03,07:55,12:25,23798,10783,28,268
全日空,NH5808,TPE,NRT,2024-10-28,2024-10-28,09:00,13:25,23798,10783,28,268
全日空,NH5808,TPE,NRT,2024-10-29,2024-10-29,09:00,13:25,23798,10783,28,268
全日空,NH5808,TPE,NRT,2024-10-30,2024-10-30,09:00,13:25,23798,10783,28,268
全日空,NH5808,TPE,NRT,2024-10-31,2024-10-31,09:00,13:25,23798,10783,28,268
全日空,NH5808,TPE,NRT,2024-11-01,2024-11-01,09:00,13:25,23798,10783,28,268
全日空,NH5808,TPE,NRT,2024-11-02,2024-11-02,09:00,13:25,23798,10783,28,268
全日空,NH5808,TPE,NRT,2024-11-03,2024-11-03,09:00,13:25,23798,10783,28,268
全日空,NH5806,TPE,NRT,2024-10-28,2024-10-28,15:20,19:40,23798,12756,28,268
全日空,NH5806,TPE,NRT,2024-10-29,2024-10-29,15:20,19:40,23798,12756,28,268
全日空,NH5806,TPE,NRT,2024-10-30,2024-10-30,15:20,19:40,23798,12756,28,268
全日空,NH5806,TPE,NRT,2024-10-31,2024-10-31,15:20,19:40,23798,12756,28,268
全日空,NH5806,TPE,NRT,2024-11-01,2024-11-01,15:20,19:40,23798,12756,28,268
全日空,NH5806,TPE,NRT,2024-11-02,2024-11-02,15:20,19:40,23798,12756,28,268
全日空,NH5806,TPE,NRT,2024-11-03,2024-11-03,15:20,19:40,23798,12756,28,268
全日空,NH5836,TPE,OKA,2024-10-28,2024-10-28,06:45,09:15,16938,8874,30,196
全日空,NH5836,TPE,OKA,2024-10-29,2024-10-29,06:45,09:15,16938,8874,30,196
全日空,NH5836,TPE,OKA,2024-10-30,2024-10-30,06:45,09:15,16938,8874,30,196
全日空,NH5836,TPE,OKA,2024-10-31,2024-10-31,06:45,09:15,16938,8874,30,196
全日空,NH5836,TPE,OKA,2024-11-01,2024-11-01,06:45,09:15,16938,8874,30,196
全日空,NH5836,TPE,OKA,2024-11-02,2024-11-02,06:45,09:15,16938,8874,30,196
全日空,NH5836,TPE,OKA,2024-11-03,2024-11-03,06:45,09:15,16938,8874,30,196
全日空,NH5810,TPE,OKA,2024-10-28,2024-10-28,16:25,18:55,17340,8520,30,196
全日空,NH5810,TPE,OKA,2024-10-29,2024-10-29,16:25,18:55,17340,8520,30,196
全日空,NH5810,TPE,OKA,2024-10-30,2024-10-30,16:25,18:55,17340,8520,30,196
全日空,NH5810,TPE,OKA,2024-10-31,2024-10-31,16:25,18:55,17340,8520,30,196
全日空,NH5810,TPE,OKA,2024-11-01,2024-11-01,16:25,18:55,17340,8520,30,196
全日空,NH5810,TPE,OKA,2024-11-02,2024-11-02,16:25,18:55,17340,8520,30,196
全日空,NH5810,TPE,OKA,2024-11-03,2024-11-03,16:25,18:55,17340,8520,30,196
全日空,NH5818,TPE,SDJ,2024-10-28,2024-10-28,10:05,14:35,28639,14783,40,192
全日空,NH5818,TPE,SDJ,2024-10-29,2024-10-29,10:05,14:35,28639,14783,40,192
全日空,NH5818,TPE,SDJ,2024-10-30,2024-10-30,10:05,14:35,28639,14783,40,192
全日空,NH5818,TPE,SDJ,2024-10-31,2024-10-31,10:05,14:35,28639,14783,40,192
全日空,NH5818,TPE,SDJ,2024-11-01,2024-11-01,10:05,14:35,28639,14783,40,192
全日空,NH5818,TPE,SDJ,2024-11-02,2024-11-02,10:05,14:35,28639,14783,40,192
全日空,NH5818,TPE,SDJ,2024-11-03,2024-11-03,10:05,14:35,28639,14783,40,192
全日空,NH5816,TPE,CTS,2024-11-04,2024-11-04,10:10,15:00,39799,16627,28,269
全日空,NH5816,TPE,CTS,2024-11-05,2024-11-05,10:10,15:00,39799,16627,28,269
全日空,NH5816,TPE,CTS,2024-11-06,2024-11-06,10:10,15:00,39799,16627,28,269
全日空,NH5816,TPE,CTS,2024-11-07,2024-11-07,10:10,15:00,39799,16627,28,269
全日空,NH5816,TPE,CTS,2024-11-08,2024-11-08,10:10,15:00,39799,16627,28,269
全日空,NH5816,TPE,CTS,2024-11-09,2024-11-09,10:10,15:00,39799,16627,28,269
全日空,NH5816,TPE,CTS,2024-11-10,2024-11-10,10:10,15:00,39799,16627,28,269
全日空,NH5802,TPE,FUK,2024-11-04,2024-11-04,08:10,11:20,26590,16388,40,192
全日空,NH5802,TPE,FUK,2024-11-05,2024-11-05,08:10,11:20,26590,16388,40,192
全日空,NH5802,TPE,FUK,2024-11-06,2024-11-06,08:10,11:20,26590,16388,40,192
全日空,NH5802,TPE,FUK,2024-11-07,2024-11-07,08:10,11:20,26590,16388,40,192
全日空,NH5802,TPE,FUK,2024-11-08,2024-11-08,08:10,11:20,26590,16388,40,192
全日空,NH5802,TPE,FUK,2024-11-09,2024-11-09,08:10,11:20,26590,16388,40,192
全日空,NH5802,TPE,FUK,2024-11-10,2024-11-10,08:10,11:20,26590,16388,40,192
全日空,NH5848,TPE,FUK,2024-11-04,2024-11-04,15:10,"	18:20",28442,18240,40,192
全日空,NH5848,TPE,FUK,2024-11-05,2024-11-05,15:10,"	18:20",28442,18240,40,192
全日空,NH5848,TPE,FUK,2024-11-06,2024-11-06,15:10,"	18:20",28442,18240,40,192
全日空,NH5848,TPE,FUK,2024-11-07,2024-11-07,15:10,"	18:20",28442,18240,40,192
全日空,NH5848,TPE,FUK,2024-11-08,2024-11-08,15:10,"	18:20",28442,18240,40,192
全日空,NH5848,TPE,FUK,2024-11-09,2024-11-09,15:10,"	18:20",28442,18240,40,192
全日空,NH5848,TPE,FUK,2024-11-10,2024-11-10,15:10,"	18:20",28442,18240,40,192
全日空,NH5834,TPE,KIX,2024-11-04,2024-11-04,06:30,10:10,27889,11234,24,265
全日空,NH5835,TPE,KIX,2024-11-05,2024-11-05,06:30,10:10,27890,11234,24,265
全日空,NH5836,TPE,KIX,2024-11-06,2024-11-06,06:30,10:10,27891,11234,24,265
全日空,NH5837,TPE,KIX,2024-11-07,2024-11-07,06:30,10:10,27892,11234,24,265
全日空,NH5838,TPE,KIX,2024-11-08,2024-11-08,06:30,10:10,27893,11234,24,265
全日空,NH5839,TPE,KIX,2024-11-09,2024-11-09,06:30,10:10,27894,11234,24,265
全日空,NH5840,TPE,KIX,2024-11-10,2024-11-10,06:30,10:10,27895,11234,24,265
全日空,NH5812,TPE,KIX,2024-11-04,2024-11-04,08:30,"	12:10",26869,13756,40,192
全日空,NH5812,TPE,KIX,2024-11-05,2024-11-05,08:30,"	12:10",26869,13756,40,192
全日空,NH5812,TPE,KIX,2024-11-06,2024-11-06,08:30,"	12:10",26869,13756,40,192
全日空,NH5812,TPE,KIX,2024-11-07,2024-11-07,08:30,"	12:10",26869,13756,40,192
全日空,NH5812,TPE,KIX,2024-11-08,2024-11-08,08:30,"	12:10",26869,13756,40,192
全日空,NH5812,TPE,KIX,2024-11-09,2024-11-09,08:30,"	12:10",26869,13756,40,192
全日空,NH5812,TPE,KIX,2024-11-10,2024-11-10,08:30,"	12:10",26869,13756,40,192
全日空,NH3524,TPE,KIX,2024-11-04,2024-11-04,10:50,14:35,27856,14589,40,192
全日空,NH3524,TPE,KIX,2024-11-05,2024-11-05,10:50,14:35,27856,14589,40,192
全日空,NH3524,TPE,KIX,2024-11-06,2024-11-06,10:50,14:35,27856,14589,40,192
全日空,NH3524,TPE,KIX,2024-11-07,2024-11-07,10:50,14:35,27856,14589,40,192
全日空,NH3524,TPE,KIX,2024-11-08,2024-11-08,10:50,14:35,27856,14589,40,192
全日空,NH3524,TPE,KIX,2024-11-09,2024-11-09,10:50,14:35,27856,14589,40,192
全日空,NH3524,TPE,KIX,2024-11-10,2024-11-10,10:50,14:35,27856,14589,40,192
全日空,NH5828,TPE,KIX,2024-11-04,2024-11-04,13:35,17:15,27856,14589,40,192
全日空,NH5828,TPE,KIX,2024-11-05,2024-11-05,13:35,17:15,27856,14589,40,192
全日空,NH5828,TPE,KIX,2024-11-06,2024-11-06,13:35,17:15,27856,14589,40,192
全日空,NH5828,TPE,KIX,2024-11-07,2024-11-07,13:35,17:15,27856,14589,40,192
全日空,NH5828,TPE,KIX,2024-11-08,2024-11-08,13:35,17:15,27856,14589,40,192
全日空,NH5828,TPE,KIX,2024-11-09,2024-11-09,13:35,17:15,27856,14589,40,192
全日空,NH5828,TPE,KIX,2024-11-10,2024-11-10,13:35,17:15,27856,14589,40,192
全日空,NH5820,TPE,KMQ,2024-11-04,2024-11-04,06:35,10:25,24583,12349,40,192
全日空,NH5820,TPE,KMQ,2024-11-05,2024-11-05,06:35,10:25,24583,12349,40,192
全日空,NH5820,TPE,KMQ,2024-11-06,2024-11-06,06:35,10:25,24583,12349,40,192
全日空,NH5820,TPE,KMQ,2024-11-07,2024-11-07,06:35,10:25,24583,12349,40,192
全日空,NH5820,TPE,KMQ,2024-11-08,2024-11-08,06:35,10:25,24583,12349,40,192
全日空,NH5820,TPE,KMQ,2024-11-09,2024-11-09,06:35,10:25,24583,12349,40,192
全日空,NH5820,TPE,KMQ,2024-11-10,2024-11-10,06:35,10:25,24583,12349,40,192
全日空,NH6611,TPE,MYJ,2024-11-06,2024-11-06,06:45,10:05,21456,9975,24,212
全日空,NH6611,TPE,MYJ,2024-11-10,2024-11-10,06:45,10:05,21456,9975,24,212
全日空,NH5850,TPE,NRT,2024-11-04,2024-11-04,07:55,12:25,23798,10783,28,268
全日空,NH5850,TPE,NRT,2024-11-05,2024-11-05,07:55,12:25,23798,10783,28,268
全日空,NH5850,TPE,NRT,2024-11-06,2024-11-06,07:55,12:25,23798,10783,28,268
全日空,NH5850,TPE,NRT,2024-11-07,2024-11-07,07:55,12:25,23798,10783,28,268
全日空,NH5850,TPE,NRT,2024-11-08,2024-11-08,07:55,12:25,23798,10783,28,268
全日空,NH5850,TPE,NRT,2024-11-09,2024-11-09,07:55,12:25,23798,10783,28,268
全日空,NH5850,TPE,NRT,2024-11-10,2024-11-10,07:55,12:25,23798,10783,28,268
全日空,NH5808,TPE,NRT,2024-11-04,2024-11-04,09:00,13:25,23798,10783,28,268
全日空,NH5808,TPE,NRT,2024-11-05,2024-11-05,09:00,13:25,23798,10783,28,268
全日空,NH5808,TPE,NRT,2024-11-06,2024-11-06,09:00,13:25,23798,10783,28,268
全日空,NH5808,TPE,NRT,2024-11-07,2024-11-07,09:00,13:25,23798,10783,28,268
全日空,NH5808,TPE,NRT,2024-11-08,2024-11-08,09:00,13:25,23798,10783,28,268
全日空,NH5808,TPE,NRT,2024-11-09,2024-11-09,09:00,13:25,23798,10783,28,268
全日空,NH5808,TPE,NRT,2024-11-10,2024-11-10,09:00,13:25,23798,10783,28,268
全日空,NH5806,TPE,NRT,2024-11-04,2024-11-04,15:20,19:40,23798,12756,28,268
全日空,NH5806,TPE,NRT,2024-11-05,2024-11-05,15:20,19:40,23798,12756,28,268
全日空,NH5806,TPE,NRT,2024-11-06,2024-11-06,15:20,19:40,23798,12756,28,268
全日空,NH5806,TPE,NRT,2024-11-07,2024-11-07,15:20,19:40,23798,12756,28,268
全日空,NH5806,TPE,NRT,2024-11-08,2024-11-08,15:20,19:40,23798,12756,28,268
全日空,NH5806,TPE,NRT,2024-11-09,2024-11-09,15:20,19:40,23798,12756,28,268
全日空,NH5806,TPE,NRT,2024-11-10,2024-11-10,15:20,19:40,23798,12756,28,268
全日空,NH5836,TPE,OKA,2024-11-04,2024-11-04,06:45,09:15,16938,8874,30,196
全日空,NH5836,TPE,OKA,2024-11-05,2024-11-05,06:45,09:15,16938,8874,30,196
全日空,NH5836,TPE,OKA,2024-11-06,2024-11-06,06:45,09:15,16938,8874,30,196
全日空,NH5836,TPE,OKA,2024-11-07,2024-11-07,06:45,09:15,16938,8874,30,196
全日空,NH5836,TPE,OKA,2024-11-08,2024-11-08,06:45,09:15,16938,8874,30,196
全日空,NH5836,TPE,OKA,2024-11-09,2024-11-09,06:45,09:15,16938,8874,30,196
全日空,NH5836,TPE,OKA,2024-11-10,2024-11-10,06:45,09:15,16938,8874,30,196
全日空,NH5810,TPE,OKA,2024-11-04,2024-11-04,16:25,18:55,17340,8520,30,196
全日空,NH5810,TPE,OKA,2024-11-05,2024-11-05,16:25,18:55,17340,8520,30,196
全日空,NH5810,TPE,OKA,2024-11-06,2024-11-06,16:25,18:55,17340,8520,30,196
全日空,NH5810,TPE,OKA,2024-11-07,2024-11-07,16:25,18:55,17340,8520,30,196
全日空,NH5810,TPE,OKA,2024-11-08,2024-11-08,16:25,18:55,17340,8520,30,196
全日空,NH5810,TPE,OKA,2024-11-09,2024-11-09,16:25,18:55,17340,8520,30,196
全日空,NH5810,TPE,OKA,2024-11-10,2024-11-10,16:25,18:55,17340,8520,30,196
全日空,NH5818,TPE,SDJ,2024-11-04,2024-11-04,10:05,14:35,28639,14783,40,192
全日空,NH5818,TPE,SDJ,2024-11-05,2024-11-05,10:05,14:35,28639,14783,40,192
全日空,NH5818,TPE,SDJ,2024-11-06,2024-11-06,10:05,14:35,28639,14783,40,192
全日空,NH5818,TPE,SDJ,2024-11-07,2024-11-07,10:05,14:35,28639,14783,40,192
全日空,NH5818,TPE,SDJ,2024-11-08,2024-11-08,10:05,14:35,28639,14783,40,192
全日空,NH5818,TPE,SDJ,2024-11-09,2024-11-09,10:05,14:35,28639,14783,40,192
全日空,NH5818,TPE,SDJ,2024-11-10,2024-11-10,10:05,14:35,28639,14783,40,192
全日空,NH5816,TPE,CTS,2024-11-11,2024-11-11,10:10,15:00,39799,16627,28,269
全日空,NH5816,TPE,CTS,2024-11-12,2024-11-12,10:10,15:00,39799,16627,28,269
全日空,NH5816,TPE,CTS,2024-11-13,2024-11-13,10:10,15:00,39799,16627,28,269
全日空,NH5816,TPE,CTS,2024-11-14,2024-11-14,10:10,15:00,39799,16627,28,269
全日空,NH5816,TPE,CTS,2024-11-15,2024-11-15,10:10,15:00,39799,16627,28,269
全日空,NH5816,TPE,CTS,2024-11-16,2024-11-16,10:10,15:00,39799,16627,28,269
全日空,NH5816,TPE,CTS,2024-11-17,2024-11-17,10:10,15:00,39799,16627,28,269
全日空,NH5802,TPE,FUK,2024-11-11,2024-11-11,08:10,11:20,26590,16388,40,192
全日空,NH5802,TPE,FUK,2024-11-12,2024-11-12,08:10,11:20,26590,16388,40,192
全日空,NH5802,TPE,FUK,2024-11-13,2024-11-13,08:10,11:20,26590,16388,40,192
全日空,NH5802,TPE,FUK,2024-11-14,2024-11-14,08:10,11:20,26590,16388,40,192
全日空,NH5802,TPE,FUK,2024-11-15,2024-11-15,08:10,11:20,26590,16388,40,192
全日空,NH5802,TPE,FUK,2024-11-16,2024-11-16,08:10,11:20,26590,16388,40,192
全日空,NH5802,TPE,FUK,2024-11-17,2024-11-17,08:10,11:20,26590,16388,40,192
全日空,NH5848,TPE,FUK,2024-11-11,2024-11-11,15:10,"	18:20",28442,18240,40,192
全日空,NH5848,TPE,FUK,2024-11-12,2024-11-12,15:10,"	18:20",28442,18240,40,192
全日空,NH5848,TPE,FUK,2024-11-13,2024-11-13,15:10,"	18:20",28442,18240,40,192
全日空,NH5848,TPE,FUK,2024-11-14,2024-11-14,15:10,"	18:20",28442,18240,40,192
全日空,NH5848,TPE,FUK,2024-11-15,2024-11-15,15:10,"	18:20",28442,18240,40,192
全日空,NH5848,TPE,FUK,2024-11-16,2024-11-16,15:10,"	18:20",28442,18240,40,192
全日空,NH5848,TPE,FUK,2024-11-17,2024-11-17,15:10,"	18:20",28442,18240,40,192
全日空,NH5834,TPE,KIX,2024-11-11,2024-11-11,06:30,10:10,27889,11234,24,265
全日空,NH5835,TPE,KIX,2024-11-12,2024-11-12,06:30,10:10,27890,11234,24,265
全日空,NH5836,TPE,KIX,2024-11-13,2024-11-13,06:30,10:10,27891,11234,24,265
全日空,NH5837,TPE,KIX,2024-11-14,2024-11-14,06:30,10:10,27892,11234,24,265
全日空,NH5838,TPE,KIX,2024-11-15,2024-11-15,06:30,10:10,27893,11234,24,265
全日空,NH5839,TPE,KIX,2024-11-16,2024-11-16,06:30,10:10,27894,11234,24,265
全日空,NH5840,TPE,KIX,2024-11-17,2024-11-17,06:30,10:10,27895,11234,24,265
全日空,NH5812,TPE,KIX,2024-11-11,2024-11-11,08:30,"	12:10",26869,13756,40,192
全日空,NH5812,TPE,KIX,2024-11-12,2024-11-12,08:30,"	12:10",26869,13756,40,192
全日空,NH5812,TPE,KIX,2024-11-13,2024-11-13,08:30,"	12:10",26869,13756,40,192
全日空,NH5812,TPE,KIX,2024-11-14,2024-11-14,08:30,"	12:10",26869,13756,40,192
全日空,NH5812,TPE,KIX,2024-11-15,2024-11-15,08:30,"	12:10",26869,13756,40,192
全日空,NH5812,TPE,KIX,2024-11-16,2024-11-16,08:30,"	12:10",26869,13756,40,192
全日空,NH5812,TPE,KIX,2024-11-17,2024-11-17,08:30,"	12:10",26869,13756,40,192
全日空,NH3524,TPE,KIX,2024-11-11,2024-11-11,10:50,14:35,27856,14589,40,192
全日空,NH3524,TPE,KIX,2024-11-12,2024-11-12,10:50,14:35,27856,14589,40,192
全日空,NH3524,TPE,KIX,2024-11-13,2024-11-13,10:50,14:35,27856,14589,40,192
全日空,NH3524,TPE,KIX,2024-11-14,2024-11-14,10:50,14:35,27856,14589,40,192
全日空,NH3524,TPE,KIX,2024-11-15,2024-11-15,10:50,14:35,27856,14589,40,192
全日空,NH3524,TPE,KIX,2024-11-16,2024-11-16,10:50,14:35,27856,14589,40,192
全日空,NH3524,TPE,KIX,2024-11-17,2024-11-17,10:50,14:35,27856,14589,40,192
全日空,NH5828,TPE,KIX,2024-11-11,2024-11-11,13:35,17:15,27856,14589,40,192
全日空,NH5828,TPE,KIX,2024-11-12,2024-11-12,13:35,17:15,27856,14589,40,192
全日空,NH5828,TPE,KIX,2024-11-13,2024-11-13,13:35,17:15,27856,14589,40,192
全日空,NH5828,TPE,KIX,2024-11-14,2024-11-14,13:35,17:15,27856,14589,40,192
全日空,NH5828,TPE,KIX,2024-11-15,2024-11-15,13:35,17:15,27856,14589,40,192
全日空,NH5828,TPE,KIX,2024-11-16,2024-11-16,13:35,17:15,27856,14589,40,192
全日空,NH5828,TPE,KIX,2024-11-17,2024-11-17,13:35,17:15,27856,14589,40,192
全日空,NH5820,TPE,KMQ,2024-11-11,2024-11-11,06:35,10:25,24583,12349,40,192
全日空,NH5820,TPE,KMQ,2024-11-12,2024-11-12,06:35,10:25,24583,12349,40,192
全日空,NH5820,TPE,KMQ,2024-11-13,2024-11-13,06:35,10:25,24583,12349,40,192
全日空,NH5820,TPE,KMQ,2024-11-14,2024-11-14,06:35,10:25,24583,12349,40,192
全日空,NH5820,TPE,KMQ,2024-11-15,2024-11-15,06:35,10:25,24583,12349,40,192
全日空,NH5820,TPE,KMQ,2024-11-16,2024-11-16,06:35,10:25,24583,12349,40,192
全日空,NH5820,TPE,KMQ,2024-11-17,2024-11-17,06:35,10:25,24583,12349,40,192
全日空,NH6611,TPE,MYJ,2024-11-13,2024-11-13,06:45,10:05,21456,9975,24,212
全日空,NH6611,TPE,MYJ,2024-11-17,2024-11-17,06:45,10:05,21456,9975,24,212
全日空,NH5850,TPE,NRT,2024-11-11,2024-11-11,07:55,12:25,23798,10783,28,268
全日空,NH5850,TPE,NRT,2024-11-12,2024-11-12,07:55,12:25,23798,10783,28,268
全日空,NH5850,TPE,NRT,2024-11-13,2024-11-13,07:55,12:25,23798,10783,28,268
全日空,NH5850,TPE,NRT,2024-11-14,2024-11-14,07:55,12:25,23798,10783,28,268
全日空,NH5850,TPE,NRT,2024-11-15,2024-11-15,07:55,12:25,23798,10783,28,268
全日空,NH5850,TPE,NRT,2024-11-16,2024-11-16,07:55,12:25,23798,10783,28,268
全日空,NH5850,TPE,NRT,2024-11-17,2024-11-17,07:55,12:25,23798,10783,28,268
全日空,NH5808,TPE,NRT,2024-11-11,2024-11-11,09:00,13:25,23798,10783,28,268
全日空,NH5808,TPE,NRT,2024-11-12,2024-11-12,09:00,13:25,23798,10783,28,268
全日空,NH5808,TPE,NRT,2024-11-13,2024-11-13,09:00,13:25,23798,10783,28,268
全日空,NH5808,TPE,NRT,2024-11-14,2024-11-14,09:00,13:25,23798,10783,28,268
全日空,NH5808,TPE,NRT,2024-11-15,2024-11-15,09:00,13:25,23798,10783,28,268
全日空,NH5808,TPE,NRT,2024-11-16,2024-11-16,09:00,13:25,23798,10783,28,268
全日空,NH5808,TPE,NRT,2024-11-17,2024-11-17,09:00,13:25,23798,10783,28,268
全日空,NH5806,TPE,NRT,2024-11-11,2024-11-11,15:20,19:40,23798,12756,28,268
全日空,NH5806,TPE,NRT,2024-11-12,2024-11-12,15:20,19:40,23798,12756,28,268
全日空,NH5806,TPE,NRT,2024-11-13,2024-11-13,15:20,19:40,23798,12756,28,268
全日空,NH5806,TPE,NRT,2024-11-14,2024-11-14,15:20,19:40,23798,12756,28,268
全日空,NH5806,TPE,NRT,2024-11-15,2024-11-15,15:20,19:40,23798,12756,28,268
全日空,NH5806,TPE,NRT,2024-11-16,2024-11-16,15:20,19:40,23798,12756,28,268
全日空,NH5806,TPE,NRT,2024-11-17,2024-11-17,15:20,19:40,23798,12756,28,268
全日空,NH5836,TPE,OKA,2024-11-11,2024-11-11,06:45,09:15,16938,8874,30,196
