航空公司,航班號,機場代碼,機場代碼,出發日期,抵達日期,起飛時,到達時,商務艙票價,經濟艙票價,商務艙數量,經濟艙數量
澳洲航空,QF8726,TPE,BNE,2024-12-04,2024-12-04,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2024-12-05,2024-12-05,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2024-12-06,2024-12-06,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2024-12-07,2024-12-07,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2024-12-09,2024-12-09,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2024-12-11,2024-12-11,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2024-12-12,2024-12-12,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2024-12-13,2024-12-13,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2024-12-14,2024-12-14,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2024-12-16,2024-12-16,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2024-12-18,2024-12-18,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2024-12-19,2024-12-19,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2024-12-20,2024-12-20,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2024-12-21,2024-12-21,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2024-12-23,2024-12-23,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2024-12-25,2024-12-25,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2024-12-26,2024-12-26,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2024-12-27,2024-12-27,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2024-12-28,2024-12-28,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2024-12-30,2024-12-30,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-01-01,2025-01-01,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-01-02,2025-01-02,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-01-03,2025-01-03,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-01-04,2025-01-04,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-01-06,2025-01-06,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-01-08,2025-01-08,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-01-09,2025-01-09,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-01-10,2025-01-10,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-01-11,2025-01-11,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-01-13,2025-01-13,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-01-15,2025-01-15,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-01-16,2025-01-16,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-01-17,2025-01-17,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-01-18,2025-01-18,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-01-20,2025-01-20,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-01-22,2025-01-22,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-01-23,2025-01-23,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-01-24,2025-01-24,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-01-25,2025-01-25,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-01-27,2025-01-27,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-01-29,2025-01-29,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-01-30,2025-01-30,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-01-31,2025-01-31,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-02-01,2025-02-01,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-02-03,2025-02-03,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-02-05,2025-02-05,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-02-06,2025-02-06,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-02-07,2025-02-07,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-02-08,2025-02-08,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-02-10,2025-02-10,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-02-12,2025-02-12,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-02-13,2025-02-13,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-02-14,2025-02-14,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-02-15,2025-02-15,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-02-17,2025-02-17,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-02-19,2025-02-19,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-02-20,2025-02-20,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-02-21,2025-02-21,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-02-22,2025-02-22,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-02-24,2025-02-24,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-02-26,2025-02-26,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-02-27,2025-02-27,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-02-28,2025-02-28,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-03-01,2025-03-01,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-03-03,2025-03-03,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-03-05,2025-03-05,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-03-06,2025-03-06,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-03-07,2025-03-07,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-03-08,2025-03-08,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-03-10,2025-03-10,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-03-12,2025-03-12,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-03-13,2025-03-13,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-03-14,2025-03-14,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-03-15,2025-03-15,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-03-17,2025-03-17,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-03-19,2025-03-19,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-03-20,2025-03-20,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-03-21,2025-03-21,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-03-22,2025-03-22,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-03-24,2025-03-24,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-03-26,2025-03-26,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-03-27,2025-03-27,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-03-28,2025-03-28,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-03-29,2025-03-29,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-03-31,2025-03-31,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-04-02,2025-04-02,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-04-03,2025-04-03,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-04-04,2025-04-04,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-04-05,2025-04-05,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-04-07,2025-04-07,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-04-09,2025-04-09,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-04-10,2025-04-10,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-04-11,2025-04-11,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-04-12,2025-04-12,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-04-14,2025-04-14,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-04-16,2025-04-16,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-04-17,2025-04-17,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-04-18,2025-04-18,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-04-19,2025-04-19,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-04-21,2025-04-21,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-04-23,2025-04-23,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-04-24,2025-04-24,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-04-25,2025-04-25,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-04-26,2025-04-26,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-04-28,2025-04-28,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-04-30,2025-04-30,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-05-01,2025-05-01,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-05-02,2025-05-02,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-05-03,2025-05-03,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-05-05,2025-05-05,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-05-07,2025-05-07,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-05-08,2025-05-08,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-05-09,2025-05-09,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-05-10,2025-05-10,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-05-12,2025-05-12,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-05-14,2025-05-14,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-05-15,2025-05-15,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-05-16,2025-05-16,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-05-17,2025-05-17,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-05-19,2025-05-19,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-05-21,2025-05-21,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-05-22,2025-05-22,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-05-23,2025-05-23,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-05-24,2025-05-24,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-05-26,2025-05-26,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-05-28,2025-05-28,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-05-29,2025-05-29,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-05-30,2025-05-30,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-05-31,2025-05-31,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-06-02,2025-06-02,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-06-04,2025-06-04,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-06-05,2025-06-05,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-06-06,2025-06-06,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-06-07,2025-06-07,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-06-09,2025-06-09,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-06-11,2025-06-11,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-06-12,2025-06-12,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-06-13,2025-06-13,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-06-14,2025-06-14,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-06-16,2025-06-16,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-06-18,2025-06-18,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-06-19,2025-06-19,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-06-20,2025-06-20,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-06-21,2025-06-21,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-06-23,2025-06-23,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-06-25,2025-06-25,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-06-26,2025-06-26,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-06-27,2025-06-27,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-06-28,2025-06-28,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-06-30,2025-06-30,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-07-02,2025-07-02,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-07-03,2025-07-03,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-07-04,2025-07-04,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-07-05,2025-07-05,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-07-07,2025-07-07,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-07-09,2025-07-09,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-07-10,2025-07-10,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-07-11,2025-07-11,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-07-12,2025-07-12,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-07-14,2025-07-14,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-07-16,2025-07-16,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-07-17,2025-07-17,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-07-18,2025-07-18,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-07-19,2025-07-19,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-07-21,2025-07-21,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-07-23,2025-07-23,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-07-24,2025-07-24,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-07-25,2025-07-25,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-07-26,2025-07-26,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-07-28,2025-07-28,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-07-30,2025-07-30,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-07-31,2025-07-31,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-08-01,2025-08-01,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-08-02,2025-08-02,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-08-04,2025-08-04,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-08-06,2025-08-06,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-08-07,2025-08-07,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-08-08,2025-08-08,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-08-09,2025-08-09,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-08-11,2025-08-11,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-08-13,2025-08-13,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-08-14,2025-08-14,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-08-15,2025-08-15,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-08-16,2025-08-16,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-08-18,2025-08-18,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-08-20,2025-08-20,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-08-21,2025-08-21,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-08-22,2025-08-22,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-08-23,2025-08-23,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-08-25,2025-08-25,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-08-27,2025-08-27,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-08-28,2025-08-28,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-08-29,2025-08-29,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-08-30,2025-08-30,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-09-01,2025-09-01,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-09-03,2025-09-03,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-09-04,2025-09-04,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-09-05,2025-09-05,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-09-06,2025-09-06,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-09-08,2025-09-08,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-09-10,2025-09-10,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-09-11,2025-09-11,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-09-12,2025-09-12,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-09-13,2025-09-13,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-09-15,2025-09-15,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-09-17,2025-09-17,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-09-18,2025-09-18,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-09-19,2025-09-19,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-09-20,2025-09-20,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-09-22,2025-09-22,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-09-24,2025-09-24,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-09-25,2025-09-25,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-09-26,2025-09-26,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-09-27,2025-09-27,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-09-29,2025-09-29,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-10-01,2025-10-01,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-10-02,2025-10-02,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-10-03,2025-10-03,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-10-04,2025-10-04,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-10-06,2025-10-06,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-10-08,2025-10-08,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-10-09,2025-10-09,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-10-10,2025-10-10,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-10-11,2025-10-11,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-10-13,2025-10-13,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-10-15,2025-10-15,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-10-16,2025-10-16,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-10-17,2025-10-17,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-10-18,2025-10-18,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-10-20,2025-10-20,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-10-22,2025-10-22,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-10-23,2025-10-23,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-10-24,2025-10-24,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-10-25,2025-10-25,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-10-27,2025-10-27,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-10-29,2025-10-29,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-10-30,2025-10-30,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-10-31,2025-10-31,23:55,10:45,79421,26520,34,238
澳洲航空,QF8726,TPE,BNE,2025-11-01,2025-11-01,23:55,10:45,79421,26520,34,238
